level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2189	1684	-1	
2	1	1	0	0	0	3	33	342	173	-1	
3	1	1	1	0	0	3	33	342	173	-1	
4	1	1	1	1	0	3	33	342	173	-1	
5	1	1	1	1	1	3	33	342	173	95.000000	 
2	1	2	0	0	0	443	182	1654	40	-1	
3	1	2	1	0	0	443	182	1654	40	-1	
4	1	2	1	1	0	443	182	1654	40	-1	
5	1	2	1	1	1	443	182	1654	40	95.000000	 
2	1	3	0	0	0	1170	269	508	14	-1	
3	1	3	1	0	0	1170	269	508	14	-1	
4	1	3	1	1	0	1170	269	508	14	-1	
5	1	3	1	1	1	1170	269	508	14	95.000000	 
2	1	4	0	0	0	1694	309	326	9	-1	
3	1	4	1	0	0	1694	309	326	9	-1	
4	1	4	1	1	0	1694	309	326	9	-1	
5	1	4	1	1	1	1694	309	326	9	95.000000	 
2	1	5	0	0	0	74	392	1099	31	-1	
3	1	5	1	0	0	74	392	1099	31	-1	
4	1	5	1	1	0	74	392	1099	31	-1	
5	1	5	1	1	1	74	392	1099	31	95.000000	 
2	1	6	0	0	0	65	527	2030	47	-1	
3	1	6	1	0	0	65	527	2030	47	-1	
4	1	6	1	1	0	65	527	2030	47	-1	
5	1	6	1	1	1	65	527	2030	47	95.000000	 
2	1	7	0	0	0	65	597	1612	41	-1	
3	1	7	1	0	0	65	597	1612	41	-1	
4	1	7	1	1	0	65	597	1612	41	-1	
5	1	7	1	1	1	65	597	1612	41	95.000000	 
2	1	8	0	0	0	1112	645	483	21	-1	
3	1	8	1	0	0	1112	645	483	21	-1	
4	1	8	1	1	0	1112	645	483	21	-1	
5	1	8	1	1	1	1112	645	483	21	95.000000	 
2	1	9	0	0	0	67	663	1610	42	-1	
3	1	9	1	0	0	67	663	1610	42	-1	
4	1	9	1	1	0	67	663	1610	42	-1	
5	1	9	1	1	1	67	663	1610	42	95.000000	 
2	1	10	0	0	0	67	730	1611	42	-1	
3	1	10	1	0	0	67	730	1611	42	-1	
4	1	10	1	1	0	67	730	1611	42	-1	
5	1	10	1	1	1	67	730	1611	42	95.000000	 
2	1	11	0	0	0	103	798	1575	40	-1	
3	1	11	1	0	0	103	798	1575	40	-1	
4	1	11	1	1	0	103	798	1575	40	-1	
5	1	11	1	1	1	103	798	1575	40	95.000000	 
2	1	12	0	0	0	89	867	1591	40	-1	
3	1	12	1	0	0	89	867	1591	40	-1	
4	1	12	1	1	0	89	867	1591	40	-1	
5	1	12	1	1	1	89	867	1591	40	95.000000	 
2	1	13	0	0	0	94	935	1587	40	-1	
3	1	13	1	0	0	94	935	1587	40	-1	
4	1	13	1	1	0	94	935	1587	40	-1	
5	1	13	1	1	1	94	935	1587	40	95.000000	 
2	1	14	0	0	0	72	1003	1609	41	-1	
3	1	14	1	0	0	72	1003	1609	41	-1	
4	1	14	1	1	0	72	1003	1609	41	-1	
5	1	14	1	1	1	72	1003	1609	41	95.000000	 
2	1	15	0	0	0	93	1073	1589	40	-1	
3	1	15	1	0	0	93	1073	1589	40	-1	
4	1	15	1	1	0	93	1073	1589	40	-1	
5	1	15	1	1	1	93	1073	1589	40	95.000000	 
2	1	16	0	0	0	65	86	2060	1091	-1	
3	1	16	1	0	0	65	86	2064	190	-1	
4	1	16	1	1	0	712	86	678	41	-1	
5	1	16	1	1	1	712	86	263	31	88.939499	KAPREALIAN
5	1	16	1	1	2	994	91	295	36	95.931412	ENGINEERING,
5	1	16	1	1	3	1307	93	83	29	96.441795	INC.
5	1	16	1	1	4	2111	98	18	41	0.000000	°,
4	1	16	1	2	0	908	152	327	25	-1	
5	1	16	1	2	1	908	152	102	23	96.173080	CHAIN
5	1	16	1	2	2	1031	153	41	22	96.133240	OF
5	1	16	1	2	3	1094	154	141	23	95.861313	CUSTODY
4	1	16	1	3	0	65	203	2034	75	-1	
5	1	16	1	3	1	65	209	106	69	43.309444	ay,
5	1	16	1	3	2	215	232	45	39	81.514061	tk
5	1	16	1	3	3	710	223	45	19	84.149147	SITE
5	1	16	1	3	4	769	203	47	47	31.069889	NAME
5	1	16	1	3	5	829	223	11	19	89.666084	&
5	1	16	1	3	6	853	225	84	18	95.001717	ADDRESS
5	1	16	1	3	7	1168	206	6	48	78.150169	|
5	1	16	1	3	8	1309	230	95	19	95.260300	ANALYSES
5	1	16	1	3	9	1417	231	107	18	95.238396	REQUESTED
5	1	16	1	3	10	1674	209	5	48	50.239048	|
5	1	16	1	3	11	1695	233	46	17	13.853045	TURN
