level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1667	2189	-1	
2	1	1	0	0	0	0	0	41	1092	-1	
3	1	1	1	0	0	0	0	41	1092	-1	
4	1	1	1	1	0	0	0	41	1092	-1	
5	1	1	1	1	1	0	0	41	1092	95.000000	 
2	1	2	0	0	0	215	182	359	93	-1	
3	1	2	1	0	0	215	182	359	93	-1	
4	1	2	1	1	0	215	182	318	26	-1	
5	1	2	1	1	1	215	182	318	26	37.714897	KEI~P88-1204.QR9
4	1	2	1	2	0	216	215	358	28	-1	
5	1	2	1	2	1	216	215	178	26	95.487946	September
5	1	2	1	2	2	419	218	50	25	95.824867	17,
5	1	2	1	2	3	499	218	75	20	95.824867	1991
4	1	2	1	3	0	215	248	116	27	-1	
5	1	2	1	3	1	215	248	78	27	96.433182	Page
5	1	2	1	3	2	317	250	14	20	96.986900	2
2	1	3	0	0	0	214	380	1299	189	-1	
3	1	3	1	0	0	214	380	1299	189	-1	
4	1	3	1	1	0	214	380	1292	36	-1	
5	1	3	1	1	1	214	380	181	27	96.146004	petroleum
5	1	3	1	1	2	421	382	239	28	95.693970	hydrocarbons
5	1	3	1	1	3	695	384	83	27	96.203667	(TPH)
5	1	3	1	1	4	814	390	35	16	95.845093	as
5	1	3	1	1	5	877	383	171	30	95.845093	gasoline,
5	1	3	1	1	6	1082	387	58	22	96.579071	and
5	1	3	1	1	7	1167	387	152	27	96.133438	benzene,
5	1	3	1	1	8	1353	388	153	28	96.320908	toluene,
4	1	3	1	2	0	215	413	1298	34	-1	
5	1	3	1	2	1	215	413	152	28	91.273155	xylenes,
5	1	3	1	2	2	402	415	58	21	96.313934	and
5	1	3	1	2	3	487	416	238	27	92.445076	ethylbenzene
5	1	3	1	2	4	758	417	144	27	85.149239	(BTX&E).
5	1	3	1	2	5	961	418	75	23	95.928017	Soil
5	1	3	1	2	6	1065	420	135	27	96.254372	samples
5	1	3	1	2	7	1229	421	178	22	96.120567	collected
5	1	3	1	2	8	1435	422	78	21	96.140091	from
4	1	3	1	3	0	215	444	1297	33	-1	
5	1	3	1	3	1	215	444	118	31	93.291351	boring
5	1	3	1	3	2	356	449	57	20	90.420494	EB6
5	1	3	1	3	3	435	453	80	17	96.784386	were
5	1	3	1	3	4	538	449	77	22	96.255524	also
5	1	3	1	3	5	638	450	157	27	95.357269	analyzed
5	1	3	1	3	6	818	450	55	22	96.013489	for
5	1	3	1	3	7	894	452	58	20	96.133980	TPH
