level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1684	2187	-1	
2	1	1	0	0	0	536	177	622	36	-1	
3	1	1	1	0	0	536	177	622	36	-1	
4	1	1	1	1	0	536	177	622	36	-1	
5	1	1	1	1	1	536	180	248	30	91.490707	KAPREALIAN
5	1	1	1	1	2	802	178	266	35	96.741974	ENGINEERING,
5	1	1	1	1	3	1087	177	71	30	96.460289	INC.
2	1	2	0	0	0	698	221	304	30	-1	
3	1	2	1	0	0	698	221	304	30	-1	
4	1	2	1	1	0	698	221	304	30	-1	
5	1	2	1	1	1	698	222	153	29	96.571167	Consulting
5	1	2	1	1	2	863	221	139	29	96.443214	Engineers
2	1	3	0	0	0	548	266	599	60	-1	
3	1	3	1	0	0	548	266	599	60	-1	
4	1	3	1	1	0	650	266	401	21	-1	
5	1	3	1	1	1	650	268	37	19	95.903633	PO.
5	1	3	1	1	2	700	268	49	19	96.730202	BOX
5	1	3	1	1	3	761	268	39	19	93.272537	996
5	1	3	1	1	4	812	273	9	9	41.651764	«
5	1	3	1	1	5	833	267	100	20	93.095642	BENICIA,
5	1	3	1	1	6	946	266	30	19	96.589622	CA
5	1	3	1	1	7	987	267	64	19	96.774170	94510
4	1	3	1	2	0	548	300	599	26	-1	
5	1	3	1	2	1	548	303	52	23	96.648056	(707)
5	1	3	1	2	2	611	303	97	19	96.322067	746-6915
5	1	3	1	2	3	721	307	9	9	51.173676	©
5	1	3	1	2	4	742	302	52	23	96.496178	(707)
5	1	3	1	2	5	804	301	94	19	92.177505	746-6916
5	1	3	1	2	6	909	306	9	9	37.533226	©
5	1	3	1	2	7	931	300	49	19	95.857193	FAX:
5	1	3	1	2	8	992	300	50	24	95.857193	(707)
5	1	3	1	2	9	1053	300	94	19	96.620270	746-5581
2	1	4	0	0	0	133	172	222	136	-1	
3	1	4	1	0	0	133	172	222	136	-1	
4	1	4	1	1	0	133	172	222	136	-1	
5	1	4	1	1	1	133	172	222	136	95.000000	 
2	1	5	0	0	0	474	387	299	23	-1	
3	1	5	1	0	0	474	387	299	23	-1	
4	1	5	1	1	0	474	387	299	23	-1	
5	1	5	1	1	1	474	388	154	22	96.578674	VIRGINIA
5	1	5	1	1	2	648	387	125	23	95.669678	STREET
2	1	6	0	0	0	205	419	786	29	-1	
3	1	6	1	0	0	205	419	786	29	-1	
4	1	6	1	1	0	205	419	786	29	-1	
5	1	6	1	1	1	205	419	786	29	95.000000	 
2	1	7	0	0	0	270	498	340	13	-1	
3	1	7	1	0	0	270	498	340	13	-1	
4	1	7	1	1	0	270	498	340	13	-1	
5	1	7	1	1	1	270	498	340	13	95.000000	 
2	1	8	0	0	0	614	528	18	572	-1	
3	1	8	1	0	0	614	528	18	572	-1	
4	1	8	1	1	0	614	528	18	572	-1	
5	1	8	1	1	1	614	528	18	572	95.000000	 
2	1	9	0	0	0	616	528	16	578	-1	
3	1	9	1	0	0	616	528	16	578	-1	
4	1	9	1	1	0	616	528	16	578	-1	
5	1	9	1	1	1	616	528	16	578	95.000000	 
2	1	10	0	0	0	1090	545	16	541	-1	
3	1	10	1	0	0	1090	545	16	541	-1	
4	1	10	1	1	0	1090	545	16	541	-1	
5	1	10	1	1	1	1090	545	16	541	95.000000	 
2	1	11	0	0	0	1270	726	14	374	-1	
3	1	11	1	0	0	1270	726	14	374	-1	
4	1	11	1	1	0	1270	726	14	374	-1	
5	1	11	1	1	1	1270	726	14	374	95.000000	 
2	1	12	0	0	0	311	1104	317	10	-1	
3	1	12	1	0	0	311	1104	317	10	-1	
4	1	12	1	1	0	311	1104	317	10	-1	
5	1	12	1	1	1	311	1104	317	10	95.000000	 
2	1	13	0	0	0	1101	1137	9	70	-1	
3	1	13	1	0	0	1101	1137	9	70	-1	
4	1	13	1	1	0	1101	1137	9	70	-1	
5	1	13	1	1	1	1101	1137	9	70	95.000000	 
2	1	14	0	0	0	1271	725	32	749	-1	
3	1	14	1	0	0	1271	725	32	749	-1	
4	1	14	1	1	0	1271	725	32	749	-1	
5	1	14	1	1	1	1271	725	32	749	95.000000	 
2	1	15	0	0	0	644	1142	13	442	-1	
3	1	15	1	0	0	644	1142	13	442	-1	
4	1	15	1	1	0	644	1142	13	442	-1	
5	1	15	1	1	1	644	1142	13	442	95.000000	 
2	1	16	0	0	0	270	434	33	1189	-1	
3	1	16	1	0	0	270	434	33	1189	-1	
4	1	16	1	1	0	270	434	33	1189	-1	
5	1	16	1	1	1	270	434	33	1189	95.000000	 
2	1	17	0	0	0	240	1600	791	28	-1	
3	1	17	1	0	0	240	1600	791	28	-1	
4	1	17	1	1	0	240	1600	791	28	-1	
5	1	17	1	1	1	240	1600	791	28	95.000000	 
2	1	18	0	0	0	152	415	1339	1449	-1	
3	1	18	1	0	0	152	415	1339	1449	-1	
4	1	18	1	1	0	207	415	17	21	-1	
5	1	18	1	1	1	207	415	17	21	21.530228	£
4	1	18	1	2	0	194	433	649	68	-1	
5	1	18	1	2	1	194	433	31	64	28.294773	Lr
5	1	18	1	2	2	703	445	52	56	12.127190	oe
5	1	18	1	2	3	764	441	79	42	59.664452	mwa
5	1	18	1	2	4	828	437	20	55	59.664452	/
4	1	18	1	3	0	744	490	103	26	-1	
5	1	18	1	3	1	744	490	103	26	95.458244	(82.32)
4	1	18	1	4	0	821	554	73	26	-1	
5	1	18	1	4	1	821	554	73	26	80.093048	@EBI
4	1	18	1	5	0	1053	594	209	56	-1	
5	1	18	1	5	1	1053	616	57	22	64.082687	MW1
5	1	18	1	5	2	1116	594	61	56	19.546585	roe
5	1	18	1	5	3	1259	630	3	10	76.400192	|
4	1	18	1	6	0	626	649	762	32	-1	
5	1	18	1	6	1	626	659	62	20	14.304523	WO.
5	1	18	1	6	2	1010	649	105	26	96.329346	(82.47)
4	1	18	1	7	0	338	666	1153	58	-1	
5	1	18	1	7	1	338	692	130	26	96.899193	Existing
5	1	18	1	7	2	628	692	65	20	86.823235	tank
5	1	18	1	7	3	702	680	65	44	31.505451	“=f
5	1	18	1	7	4	817	706	45	4	0.000000	~.
5	1	18	1	7	5	884	703	128	16	22.736725	—.-|--
5	1	18	1	7	6	1053	685	76	26	20.703650	@EB2
5	1	18	1	7	7	1449	666	42	49	76.934547	N
4	1	18	1	8	0	338	734	411	34	-1	
5	1	18	1	8	1	338	742	130	26	96.276260	Building
5	1	18	1	8	2	746	734	3	32	67.972794	\
4	1	18	1	9	0	746	780	250	17	-1	
5	1	18	1	9	1	746	780	94	17	26.475086	1
5	1	18	1	9	2	954	785	42	4	33.229820	nam
4	1	18	1	10	0	746	771	469	58	-1	
5	1	18	1	10	1	746	805	269	24	23.757515	ris)
5	1	18	1	10	2	1026	771	101	55	45.141140	Cul.
5	1	18	1	10	3	1151	803	64	20	96.395699	Fuel
4	1	18	1	11	0	748	824	434	38	-1	
5	1	18	1	11	1	748	824	13	31	31.277733	if
5	1	18	1	11	2	1012	836	3	14	25.966705	\
5	1	18	1	11	3	1070	837	112	25	96.596321	Storage
4	1	18	1	12	0	464	861	668	77	-1	
5	1	18	1	12	1	464	862	29	48	45.063011	aq
5	1	18	1	12	2	598	872	18	66	79.391815	/
5	1	18	1	12	3	735	864	36	73	31.105331	fr
5	1	18	1	12	4	787	877	165	26	33.901207	ns
