level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1678	2189	-1	
2	1	1	0	0	0	206	182	360	60	-1	
3	1	1	1	0	0	206	182	360	60	-1	
4	1	1	1	1	0	206	182	318	25	-1	
5	1	1	1	1	1	206	182	318	25	55.181007	KET-P88-1204.OR9
4	1	1	1	2	0	208	214	358	28	-1	
5	1	1	1	2	1	208	214	178	28	95.942993	September
5	1	1	1	2	2	409	216	51	25	95.942993	17,
5	1	1	1	2	3	490	216	76	21	96.608688	1991
2	1	2	0	0	0	561	378	592	92	-1	
3	1	2	1	0	0	561	378	592	92	-1	
4	1	2	1	1	0	669	378	367	30	-1	
5	1	2	1	1	1	669	381	98	21	96.565353	TABLE
5	1	2	1	1	2	790	382	14	20	90.825768	2
5	1	2	1	1	3	833	378	203	30	90.825768	(Continued)
4	1	2	1	2	0	561	448	592	22	-1	
5	1	2	1	2	1	561	448	137	21	96.084114	SUMMARY
5	1	2	1	2	2	720	448	37	21	96.546089	OF
5	1	2	1	2	3	779	448	195	21	96.588348	LABORATORY
5	1	2	1	2	4	995	448	158	22	96.633621	ANALYSES
2	1	3	0	0	0	68	481	1509	1124	-1	
3	1	3	1	0	0	807	481	99	22	-1	
4	1	3	1	1	0	807	481	99	22	-1	
5	1	3	1	1	1	807	481	99	22	96.849434	WATER
3	1	3	2	0	0	229	579	1336	29	-1	
4	1	3	2	1	0	229	579	1336	29	-1	
5	1	3	2	1	1	229	579	118	28	96.253677	Sample
5	1	3	2	1	2	409	581	58	21	95.674797	TPH
5	1	3	2	1	3	490	585	37	17	96.832680	as
5	1	3	2	1	4	591	581	59	21	96.623581	TPH
5	1	3	2	1	5	671	586	37	16	96.700134	as
5	1	3	2	1	6	1306	581	119	27	82.297195	Ethyl-
5	1	3	2	1	7	1507	582	58	21	96.045296	TOG
3	1	3	3	0	0	71	611	1506	863	-1	
4	1	3	3	1	0	108	611	1469	31	-1	
5	1	3	3	1	1	108	613	78	21	95.926552	Date
5	1	3	3	1	2	227	613	78	22	91.671959	Well
5	1	3	3	1	3	329	612	19	27	91.466461	#
5	1	3	3	1	4	409	611	118	25	96.325417	Diesel
5	1	3	3	1	5	570	612	158	24	96.226189	Gasoline
5	1	3	3	1	6	769	615	136	21	96.383247	Benzene
5	1	3	3	1	7	946	614	138	22	93.188942	Toluene
5	1	3	3	1	8	1126	614	137	28	80.280365	Xylenes
5	1	3	3	1	9	1305	614	140	22	96.462471	benzene
5	1	3	3	1	10	1493	615	84	27	57.151684	(ppm)
4	1	3	3	2	0	90	680	1455	27	-1	
5	1	3	3	2	1	90	680	135	27	92.391548	2/23/90
5	1	3	3	2	2	247	681	58	21	72.835800	MW1
5	1	3	3	2	3	448	682	40	20	96.950073	ND
5	1	3	3	2	4	650	682	39	20	96.868668	ND
5	1	3	3	2	5	828	682	37	21	96.831879	ND
5	1	3	3	2	6	1006	682	39	21	96.907150	ND
5	1	3	3	2	7	1186	682	38	21	96.935028	ND
5	1	3	3	2	8	1345	682	39	21	96.960091	ND
5	1	3	3	2	9	1507	683	38	20	96.968437	ND
4	1	3	3	3	0	246	715	1299	22	-1	
5	1	3	3	3	1	246	715	57	21	84.908119	MW2
5	1	3	3	3	2	448	715	39	21	96.907646	ND
5	1	3	3	3	3	672	715	34	21	95.471092	44
5	1	3	3	3	4	827	715	38	21	96.431648	ND
5	1	3	3	3	5	1006	716	39	20	96.220421	ND
5	1	3	3	3	6	1186	716	38	20	95.885437	ND
5	1	3	3	3	7	1345	716	39	21	96.563126	ND
5	1	3	3	3	8	1507	716	38	21	95.885689	ND
4	1	3	3	4	0	247	748	1296	22	-1	
5	1	3	3	4	1	247	748	57	21	88.047874	MW3
5	1	3	3	4	2	451	749	56	20	96.824265	350
5	1	3	3	4	3	651	749	38	20	96.965736	ND
5	1	3	3	4	4	850	749	73	21	92.759727	0.32
5	1	3	3	4	5	1007	749	38	21	96.903069	ND
5	1	3	3	4	6	1187	750	38	20	96.952690	ND
5	1	3	3	4	7	1346	749	39	21	96.875038	ND
5	1	3	3	4	8	1490	750	53	20	94.984306	1.3
4	1	3	3	5	0	247	782	1299	22	-1	
5	1	3	3	5	1	247	782	57	20	57.225098	Mw4
5	1	3	3	5	2	449	782	39	20	96.914024	ND
5	1	3	3	5	3	651	782	38	21	96.929665	ND
5	1	3	3	5	4	828	782	38	21	96.845306	ND
5	1	3	3	5	5	1006	783	39	20	96.860359	ND
5	1	3	3	5	6	1186	783	39	20	96.960052	ND
5	1	3	3	5	7	1346	783	39	21	96.944221	ND
5	1	3	3	5	8	1507	783	39	21	96.965401	ND
4	1	3	3	6	0	247	815	1298	22	-1	
5	1	3	3	6	1	247	815	58	21	71.552246	MW5
5	1	3	3	6	2	448	815	40	21	96.287048	ND
5	1	3	3	6	3	650	816	39	20	96.915611	ND
5	1	3	3	6	4	828	815	38	22	96.211006	ND
5	1	3	3	6	5	1006	816	39	21	96.914352	ND
5	1	3	3	6	6	1186	816	39	21	96.930527	ND
5	1	3	3	6	7	1345	816	40	21	96.555008	ND
5	1	3	3	6	8	1507	817	38	20	96.947372	ND
4	1	3	3	7	0	247	848	1299	22	-1	
5	1	3	3	7	1	247	848	58	21	44.619781	MW6
5	1	3	3	7	2	449	849	39	20	96.699287	ND
5	1	3	3	7	3	651	849	39	20	96.916344	ND
5	1	3	3	7	4	829	849	37	21	96.757057	ND
5	1	3	3	7	5	1007	849	39	21	96.951050	ND
5	1	3	3	7	6	1187	850	38	20	96.962311	ND
5	1	3	3	7	7	1346	850	39	20	96.567795	ND
5	1	3	3	7	8	1508	850	38	20	96.877396	ND
4	1	3	3	8	0	71	913	1473	27	-1	
5	1	3	3	8	1	71	913	153	27	93.294601	11/21/89
5	1	3	3	8	2	247	914	58	21	91.116379	MW1
5	1	3	3	8	3	449	915	39	20	96.904037	ND
5	1	3	3	8	4	651	915	39	20	96.679939	ND
5	1	3	3	8	5	829	914	37	22	96.081070	ND
5	1	3	3	8	6	1006	915	39	21	96.855377	ND
5	1	3	3	8	7	1187	915	38	21	96.946053	ND
5	1	3	3	8	8	1346	915	39	21	96.501129	ND
5	1	3	3	8	9	1489	916	55	20	92.386528	8.9
4	1	3	3	9	0	247	947	1298	22	-1	
5	1	3	3	9	1	247	947	58	21	87.896629	MW2
5	1	3	3	9	2	449	948	40	20	96.097702	ND
5	1	3	3	9	3	673	948	35	20	74.826706	43
5	1	3	3	9	4	828	947	39	22	96.955307	ND
5	1	3	3	9	5	1049	948	76	21	70.847832	0.51
5	1	3	3	9	6	1186	948	39	21	96.962006	ND
5	1	3	3	9	7	1346	948	40	21	96.657707	ND
5	1	3	3	9	8	1490	949	55	20	96.249191	1.6
4	1	3	3	10	0	247	980	1297	26	-1	
5	1	3	3	10	1	247	980	57	21	88.834114	MW3
5	1	3	3	10	2	452	981	56	20	96.083054	110
5	1	3	3	10	3	614	981	94	25	95.734238	1,900
5	1	3	3	10	4	828	981	38	21	96.985672	ND
5	1	3	3	10	5	1007	981	39	21	96.893272	ND
5	1	3	3	10	6	1187	981	38	21	96.928574	ND
5	1	3	3	10	7	1346	981	39	21	96.950325	ND
5	1	3	3	10	8	1490	982	54	20	95.763893	3.8
4	1	3	3	11	0	247	1013	1299	23	-1	
5	1	3	3	11	1	247	1013	57	21	82.700516	MW4
5	1	3	3	11	2	449	1014	39	20	96.960083	ND
5	1	3	3	11	3	651	1014	39	21	96.930527	ND
5	1	3	3	11	4	828	1014	38	21	96.982582	ND
5	1	3	3	11	5	1007	1014	39	21	96.924538	ND
5	1	3	3	11	6	1187	1015	38	20	96.976379	ND
5	1	3	3	11	7	1346	1014	39	22	96.874069	ND
5	1	3	3	11	8	1507	1015	39	20	96.994972	ND
4	1	3	3	12	0	247	1047	1299	22	-1	
5	1	3	3	12	1	247	1047	58	20	84.735039	MW5
5	1	3	3	12	2	471	1047	36	21	90.793488	70
5	1	3	3	12	3	651	1047	38	21	96.713112	ND
5	1	3	3	12	4	828	1047	38	21	96.616699	ND
5	1	3	3	12	5	1006	1048	39	20	96.650597	ND
5	1	3	3	12	6	1186	1048	39	20	96.820824	ND
5	1	3	3	12	7	1346	1048	39	21	96.224854	ND
5	1	3	3	12	8	1507	1048	39	21	96.044662	ND
4	1	3	3	13	0	247	1080	1299	23	-1	
5	1	3	3	13	1	247	1080	59	21	87.542557	MW6
5	1	3	3	13	2	450	1080	39	21	96.958832	ND
5	1	3	3	13	3	651	1081	39	20	96.949677	ND
5	1	3	3	13	4	829	1080	38	22	95.489510	ND
5	1	3	3	13	5	1007	1081	39	21	96.695221	ND
5	1	3	3	13	6	1187	1081	39	21	96.963127	ND
5	1	3	3	13	7	1347	1081	39	22	96.969444	ND
5	1	3	3	13	8	1508	1082	38	20	96.874390	ND
4	1	3	3	14	0	90	1146	1456	28	-1	
5	1	3	3	14	1	90	1146	134	28	93.215767	8/11/89
5	1	3	3	14	2	247	1147	59	21	89.988304	MW1
5	1	3	3	14	3	449	1148	39	20	96.900993	ND
5	1	3	3	14	4	651	1148	39	21	96.862808	ND
5	1	3	3	14	5	828	1147	38	22	96.007027	ND
5	1	3	3	14	6	1007	1148	39	21	96.971817	ND
5	1	3	3	14	7	1187	1148	38	21	96.941574	ND
5	1	3	3	14	8	1346	1148	39	22	96.969841	ND
5	1	3	3	14	9	1507	1149	39	20	96.958794	ND
4	1	3	3	15	0	151	1181	1396	22	-1	
5	1	3	3	15	1	151	1181	15	20	93.274567	&
5	1	3	3	15	2	248	1181	57	21	87.437920	MW2
5	1	3	3	15	3	450	1181	39	21	96.916359	ND
5	1	3	3	15	4	652	1182	38	20	96.909348	ND
5	1	3	3	15	5	829	1181	38	22	95.540154	ND
5	1	3	3	15	6	1050	1182	74	21	95.347870	0.39
5	1	3	3	15	7	1187	1182	39	21	96.955292	ND
5	1	3	3	15	8	1347	1182	39	21	96.893951	ND
5	1	3	3	15	9	1508	1182	39	21	96.996361	ND
4	1	3	3	16	0	90	1212	1456	28	-1	
5	1	3	3	16	1	90	1212	135	28	93.208313	8/29/89
5	1	3	3	16	2	247	1214	57	21	87.815712	MW3
5	1	3	3	16	3	451	1215	57	20	96.294121	860
5	1	3	3	16	4	614	1215	94	25	93.952599	3,200
5	1	3	3	16	5	831	1215	33	21	95.417328	73
5	1	3	3	16	6	1010	1215	55	21	96.142326	140
5	1	3	3	16	7	1189	1216	56	20	96.600426	240
5	1	3	3	16	8	1369	1216	36	20	96.129860	35
5	1	3	3	16	9	1508	1216	38	20	96.941223	ND
4	1	3	3	17	0	247	1247	1299	23	-1	
5	1	3	3	17	1	247	1247	58	21	59.557426	MW4
5	1	3	3	17	2	452	1248	56	21	96.410553	120
5	1	3	3	17	3	651	1248	39	21	96.777931	ND
5	1	3	3	17	4	829	1248	37	21	96.883354	ND
5	1	3	3	17	5	1007	1249	39	20	96.929016	ND
5	1	3	3	17	6	1187	1249	38	20	96.989220	ND
5	1	3	3	17	7	1347	1249	39	21	96.983749	ND
5	1	3	3	17	8	1508	1249	38	21	96.920609	ND
4	1	3	3	18	0	248	1281	1299	22	-1	
5	1	3	3	18	1	248	1281	58	21	85.165489	MW5
5	1	3	3	18	2	453	1281	55	21	96.727325	100
5	1	3	3	18	3	652	1282	39	20	95.435974	ND
5	1	3	3	18	4	830	1281	37	22	94.995934	ND
5	1	3	3	18	5	1051	1282	73	21	94.352585	0.94
5	1	3	3	18	6	1188	1282	38	21	96.561447	ND
5	1	3	3	18	7	1391	1282	75	21	92.834755	0.30
5	1	3	3	18	8	1508	1283	39	20	95.810745	ND
4	1	3	3	19	0	248	1314	1299	23	-1	
5	1	3	3	19	1	248	1314	58	21	73.447479	MW6
5	1	3	3	19	2	450	1315	39	21	96.775124	ND
5	1	3	3	19	3	652	1315	38	21	96.995010	ND
5	1	3	3	19	4	829	1315	38	21	96.993103	ND
5	1	3	3	19	5	1007	1316	39	20	96.940491	ND
5	1	3	3	19	6	1188	1316	38	21	96.882645	ND
5	1	3	3	19	7	1347	1316	39	21	96.998817	ND
5	1	3	3	19	8	1508	1316	39	21	96.946678	ND
4	1	3	3	20	0	91	1379	1455	29	-1	
5	1	3	3	20	1	91	1379	134	29	89.719475	4/25/89
5	1	3	3	20	2	248	1381	58	21	89.719475	MW1
5	1	3	3	20	3	452	1382	56	20	96.037537	100
5	1	3	3	20	4	652	1382	39	20	96.874504	ND
5	1	3	3	20	5	851	1382	75	21	92.835678	0.31
5	1	3	3	20	6	1008	1382	39	21	96.906212	ND
5	1	3	3	20	7	1188	1383	38	20	96.966576	ND
5	1	3	3	20	8	1347	1383	40	20	96.777840	ND
5	1	3	3	20	9	1510	1391	36	4	85.917625	--
4	1	3	3	21	0	247	1414	1299	23	-1	
5	1	3	3	21	1	247	1414	58	21	81.102440	MW2
5	1	3	3	21	2	449	1415	40	21	96.496803	ND
5	1	3	3	21	3	674	1415	33	21	96.582375	32
5	1	3	3	21	4	850	1415	75	21	94.899117	0.35
5	1	3	3	21	5	1007	1416	39	20	96.479019	ND
5	1	3	3	21	6	1187	1416	39	21	95.813850	ND
5	1	3	3	21	7	1347	1416	39	21	96.266495	ND
5	1	3	3	21	8	1510	1424	36	5	30.369530	7
4	1	3	3	22	0	247	1448	1299	26	-1	
5	1	3	3	22	1	247	1448	57	20	79.202026	MW3
5	1	3	3	22	2	411	1448	97	26	95.935509	5,700
5	1	3	3	22	3	673	1449	35	20	96.085724	56
5	1	3	3	22	4	829	1448	37	21	96.881111	ND
5	1	3	3	22	5	1007	1449	39	20	96.923866	ND
5	1	3	3	22	6	1229	1449	75	21	94.589844	0.49
5	1	3	3	22	7	1390	1449	75	21	83.469124	0.31
5	1	3	3	22	8	1509	1457	37	5	28.155399	-+-
3	1	3	4	0	0	68	1546	178	23	-1	
4	1	3	4	1	0	68	1546	178	23	-1	
5	1	3	4	1	1	68	1546	178	23	96.410187	Detection
3	1	3	5	0	0	68	1579	1478	26	-1	
4	1	3	5	1	0	68	1579	1478	26	-1	
5	1	3	5	1	1	68	1579	118	24	93.788460	Limits
5	1	3	5	1	2	472	1583	36	21	96.270309	50
5	1	3	5	1	3	673	1583	36	21	96.220833	30
5	1	3	5	1	4	850	1583	54	21	83.114090	0.3
5	1	3	5	1	5	1050	1584	54	20	93.170525	0.3
5	1	3	5	1	6	1229	1584	55	21	94.238930	0.3
5	1	3	5	1	7	1389	1584	55	20	78.590775	0.3
5	1	3	5	1	8	1490	1584	56	20	86.181007	5.6
2	1	4	0	0	0	68	1714	734	89	-1	
3	1	4	1	0	0	68	1714	734	89	-1	
4	1	4	1	1	0	71	1714	731	29	-1	
5	1	4	1	1	1	71	1725	34	3	59.880501	~~
5	1	4	1	1	2	150	1714	175	22	87.859291	Indicates
5	1	4	1	1	3	351	1715	157	27	95.879875	analysis
5	1	4	1	1	4	532	1717	58	20	95.993408	not
5	1	4	1	1	5	613	1716	189	27	96.298019	performed.
4	1	4	1	2	0	68	1782	393	21	-1	
5	1	4	1	2	1	68	1783	37	20	96.722313	ND
5	1	4	1	2	2	129	1789	16	7	93.183914	=
5	1	4	1	2	3	168	1782	293	21	91.179718	Non-detectable.
2	1	5	0	0	0	68	1847	1251	29	-1	
3	1	5	1	0	0	68	1847	1251	29	-1	
4	1	5	1	1	0	68	1847	1251	29	-1	
5	1	5	1	1	1	68	1848	136	21	96.020264	Results
5	1	5	1	1	2	231	1847	34	22	96.020264	in
5	1	5	1	1	3	289	1849	96	26	96.325859	parts
5	1	5	1	1	4	409	1854	58	22	96.550720	per
5	1	5	1	1	5	491	1848	138	22	96.720673	billion
5	1	5	1	1	6	659	1850	103	26	95.924988	(ppb),
5	1	5	1	1	7	790	1850	115	20	95.449760	unless
5	1	5	1	1	8	929	1848	176	23	96.362541	otherwise
5	1	5	1	1	9	1131	1848	188	23	96.381554	indicated.
