level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1670	2189	-1	
2	1	1	0	0	0	208	189	359	93	-1	
3	1	1	1	0	0	208	189	359	93	-1	
4	1	1	1	1	0	208	189	318	26	-1	
5	1	1	1	1	1	208	189	318	26	65.080551	KEI-P88-1204.QR9
4	1	1	1	2	0	211	222	356	27	-1	
5	1	1	1	2	1	211	222	178	27	95.906921	September
5	1	1	1	2	2	412	224	50	25	95.906921	17,
5	1	1	1	2	3	492	224	75	21	96.890907	1991
4	1	1	1	3	0	210	256	115	26	-1	
5	1	1	1	3	1	210	256	78	26	96.686783	Page
5	1	1	1	3	2	312	257	13	20	96.913071	3
2	1	2	0	0	0	208	385	1297	130	-1	
3	1	2	1	0	0	208	385	1297	130	-1	
4	1	2	1	1	0	209	385	1296	31	-1	
5	1	2	1	1	1	209	385	99	24	96.537476	rized
5	1	2	1	1	2	330	386	37	24	96.618973	in
5	1	2	1	1	3	387	388	98	22	95.777786	Table
5	1	2	1	1	4	507	390	30	25	95.777786	3,
5	1	2	1	1	5	564	388	58	23	95.909546	and
5	1	2	1	1	6	641	389	100	21	95.909546	water
5	1	2	1	1	7	761	388	156	28	95.806145	analyses
5	1	2	1	1	8	940	387	35	24	96.568924	in
5	1	2	1	1	9	995	389	116	22	94.671867	Tables
5	1	2	1	1	10	1133	391	14	20	94.577522	2
5	1	2	1	1	11	1170	390	58	22	94.308495	and
5	1	2	1	1	12	1250	391	53	21	92.807617	2a.
5	1	2	1	1	13	1347	391	158	21	87.909081	Documen-
4	1	2	1	2	0	208	419	1292	32	-1	
5	1	2	1	2	1	208	419	121	23	96.293243	tation
5	1	2	1	2	2	345	422	36	21	96.675903	of
5	1	2	1	2	3	397	421	79	21	96.663094	well
5	1	2	1	2	4	495	420	237	24	96.321548	installation
5	1	2	1	2	5	747	422	172	27	96.542786	protocol,
5	1	2	1	2	6	941	423	115	27	96.447922	sample
5	1	2	1	2	7	1074	422	197	23	96.419411	collection
5	1	2	1	2	8	1287	422	213	29	95.896133	techniques,
4	1	2	1	3	0	210	453	1289	31	-1	
5	1	2	1	3	1	210	453	58	22	96.277420	and
5	1	2	1	3	2	288	454	118	27	96.676941	sample
5	1	2	1	3	3	425	455	138	21	96.103096	results
5	1	2	1	3	4	584	460	57	17	95.636459	are
5	1	2	1	3	5	660	454	178	28	96.295593	presented
5	1	2	1	3	6	860	453	36	24	92.825333	in
5	1	2	1	3	7	914	456	96	21	92.825333	KEI's
5	1	2	1	3	8	1031	456	116	27	93.285103	report
5	1	2	1	3	9	1173	457	326	27	59.749798	(KEI-P88-1204.R2)
4	1	2	1	4	0	210	486	373	29	-1	
5	1	2	1	4	1	210	486	98	22	96.115082	dated
5	1	2	1	4	2	329	488	60	27	96.122963	May
5	1	2	1	4	3	412	488	50	26	96.914307	16,
5	1	2	1	4	4	492	489	91	20	96.400642	1990.
2	1	3	0	0	0	208	554	1298	395	-1	
3	1	3	1	0	0	208	554	1298	395	-1	
4	1	3	1	1	0	209	554	1297	30	-1	
5	1	3	1	1	1	209	554	39	21	96.078690	On
5	1	3	1	1	2	275	555	60	27	95.608208	May
5	1	3	1	1	3	366	556	50	25	95.608208	11,
5	1	3	1	1	4	453	556	89	26	94.567604	1989,
5	1	3	1	1	5	578	555	37	22	93.269073	at
5	1	3	1	1	6	643	555	98	22	92.297211	KEI's
5	1	3	1	1	7	771	554	288	28	95.969513	recommendation,
5	1	3	1	1	8	1092	556	59	22	96.935966	the
5	1	3	1	1	9	1180	562	77	16	96.121704	area
5	1	3	1	1	10	1289	555	217	29	96.394760	surrounding
4	1	3	1	2	0	210	586	1288	32	-1	
5	1	3	1	2	1	210	587	219	28	96.718163	exploratory
5	1	3	1	2	2	448	586	119	30	93.121681	boring
5	1	3	1	2	3	587	589	56	21	92.114418	EB6
5	1	3	1	2	4	671	588	112	28	96.901459	(shown
5	1	3	1	2	5	803	594	37	17	95.953613	on
5	1	3	1	2	6	860	588	57	22	96.929932	the
5	1	3	1	2	7	937	589	155	22	96.545929	attached
5	1	3	1	2	8	1113	588	76	24	96.668190	Site
5	1	3	1	2	9	1210	590	94	26	96.767296	Plan,
5	1	3	1	2	10	1331	588	117	30	96.194893	Figure
5	1	3	1	2	11	1468	590	30	28	96.975624	2)
4	1	3	1	3	0	208	620	1291	30	-1	
5	1	3	1	3	1	208	625	58	17	96.473534	was
5	1	3	1	3	2	288	621	192	22	95.558121	excavated.
5	1	3	1	3	3	525	623	77	21	95.710556	Four
5	1	3	1	3	4	624	620	76	23	96.465324	soil
5	1	3	1	3	5	722	622	150	28	96.046524	samples,
5	1	3	1	3	6	900	622	135	22	92.913086	labeled
5	1	3	1	3	7	1055	624	69	26	92.632126	SWA,
5	1	3	1	3	8	1152	625	71	25	96.331619	SWB,
5	1	3	1	3	9	1251	624	72	26	96.548340	SWC,
5	1	3	1	3	10	1349	624	60	21	93.260452	and
5	1	3	1	3	11	1429	625	70	25	91.614029	SWD,
4	1	3	1	4	0	209	653	1296	31	-1	
5	1	3	1	4	1	209	658	79	17	96.036026	were
5	1	3	1	4	2	311	654	178	22	96.084541	collected
5	1	3	1	4	3	512	655	79	22	95.998177	from
5	1	3	1	4	4	611	654	58	22	96.699852	the
5	1	3	1	4	5	692	653	176	25	95.443176	sidewalls
5	1	3	1	4	6	891	655	36	22	96.268066	of
5	1	3	1	4	7	949	656	57	22	96.356544	the
5	1	3	1	4	8	1029	655	196	23	96.164421	excavation
