level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1659	2187	-1	
2	1	1	0	0	0	200	188	360	61	-1	
3	1	1	1	0	0	200	188	360	61	-1	
4	1	1	1	1	0	200	188	318	26	-1	
5	1	1	1	1	1	200	188	318	26	53.943062	KEI~P88-1204.QR9
4	1	1	1	2	0	202	222	358	27	-1	
5	1	1	1	2	1	202	222	177	25	95.677940	September
5	1	1	1	2	2	403	223	50	26	96.390884	17,
5	1	1	1	2	3	483	223	77	21	96.390884	1991
2	1	2	0	0	0	939	647	322	3	-1	
3	1	2	1	0	0	939	647	322	3	-1	
4	1	2	1	1	0	939	647	322	3	-1	
5	1	2	1	1	1	939	647	322	3	95.000000	 
2	1	3	0	0	0	62	390	1508	1558	-1	
3	1	3	1	0	0	62	390	1508	1558	-1	
4	1	3	1	1	0	784	390	133	21	-1	
5	1	3	1	1	1	784	390	96	20	95.782288	TABLE
5	1	3	1	1	2	903	390	14	21	95.782288	2
4	1	3	1	2	0	554	456	594	23	-1	
5	1	3	1	2	1	554	456	137	21	96.629700	SUMMARY
5	1	3	1	2	2	714	456	38	21	96.922775	OF
5	1	3	1	2	3	774	456	194	22	95.948982	LABORATORY
5	1	3	1	2	4	989	457	159	22	96.262718	ANALYSES
4	1	3	1	3	0	802	490	99	21	-1	
5	1	3	1	3	1	802	490	99	21	96.735168	WATER
4	1	3	1	4	0	222	588	1337	32	-1	
5	1	3	1	4	1	222	588	116	27	95.821037	Sample
5	1	3	1	4	2	401	590	59	20	96.116119	TPH
5	1	3	1	4	3	482	594	37	16	96.138634	as
5	1	3	1	4	4	583	590	59	21	95.388420	TPH
5	1	3	1	4	5	664	595	37	16	95.867630	as
5	1	3	1	4	6	1302	592	117	28	68.156364	Ethyl-
5	1	3	1	4	7	1501	594	58	20	92.982391	TOG
4	1	3	1	5	0	100	620	1470	33	-1	
5	1	3	1	5	1	100	620	78	21	94.585999	Date
5	1	3	1	5	2	219	621	78	21	92.464355	Well
5	1	3	1	5	3	321	620	19	27	90.792595	#
5	1	3	1	5	4	402	620	117	23	95.064125	Diesel
5	1	3	1	5	5	563	621	159	23	95.950470	Gasoline
5	1	3	1	5	6	764	624	135	20	96.141296	Benzene
5	1	3	1	5	7	941	623	137	22	92.622414	Toluene
5	1	3	1	5	8	1120	624	139	24	90.174622	Xylenes
5	1	3	1	5	9	1302	625	137	22	87.622498	benzene
5	1	3	1	5	10	1487	626	83	27	84.336212	(ppm)
4	1	3	1	6	0	81	686	1457	27	-1	
5	1	3	1	6	1	81	686	136	27	92.760841	8/15/91
5	1	3	1	6	2	239	687	57	22	81.763855	Mw2
5	1	3	1	6	3	443	697	36	4	91.142197	--
5	1	3	1	6	4	643	690	39	20	96.228783	ND
5	1	3	1	6	5	822	690	38	21	96.657074	ND
5	1	3	1	6	6	999	691	39	20	96.904037	ND
5	1	3	1	6	7	1181	692	38	20	96.726036	ND
