level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1664	2189	-1	
2	1	1	0	0	0	204	175	360	59	-1	
3	1	1	1	0	0	204	175	360	59	-1	
4	1	1	1	1	0	204	175	319	24	-1	
5	1	1	1	1	1	204	175	319	24	82.158195	KEI-P88~1204.QR9
4	1	1	1	2	0	206	207	358	27	-1	
5	1	1	1	2	1	206	207	178	27	96.442741	September
5	1	1	1	2	2	408	209	51	25	95.993912	17,
5	1	1	1	2	3	488	208	76	20	96.541138	1991
2	1	2	0	0	0	599	371	515	91	-1	
3	1	2	1	0	0	599	371	515	91	-1	
4	1	2	1	1	0	668	371	367	29	-1	
5	1	2	1	1	1	668	374	98	20	95.908562	TABLE
5	1	2	1	1	2	789	374	15	20	93.320961	1
5	1	2	1	1	3	833	371	202	29	93.320961	(Continued)
4	1	2	1	2	0	599	441	515	21	-1	
5	1	2	1	2	1	599	441	136	20	96.266266	SUMMARY
5	1	2	1	2	2	757	441	38	20	96.803726	OF
5	1	2	1	2	3	816	441	197	21	95.993378	MONITORING
5	1	2	1	2	4	1035	441	79	21	96.368118	DATA
2	1	3	0	0	0	124	625	861	9	-1	
3	1	3	1	0	0	124	625	861	9	-1	
4	1	3	1	1	0	124	625	861	9	-1	
5	1	3	1	1	1	124	625	861	9	95.000000	 
2	1	4	0	0	0	124	539	1435	95	-1	
3	1	4	1	0	0	124	539	1435	95	-1	
4	1	4	1	1	0	325	539	1220	28	-1	
5	1	4	1	1	1	325	539	120	22	96.511238	Ground
5	1	4	1	1	2	465	539	101	22	94.720352	Water
5	1	4	1	1	3	608	539	98	28	94.720352	Depth
5	1	4	1	1	4	727	539	39	22	95.722168	to
5	1	4	1	1	5	827	539	136	22	96.411484	Product
5	1	4	1	1	6	1184	540	100	22	96.569679	Water
5	1	4	1	1	7	1406	540	139	23	95.758469	Product
4	1	4	1	2	0	346	570	1179	31	-1	
5	1	4	1	2	1	346	570	180	25	95.357437	Elevation
5	1	4	1	2	2	627	573	99	21	96.045708	Water
5	1	4	1	2	3	807	571	175	24	96.087349	Thickness
5	1	4	1	2	4	1185	573	120	28	96.440208	Purged
5	1	4	1	2	5	1406	574	119	27	95.623306	Purged
4	1	4	1	3	0	124	605	1435	29	-1	
5	1	4	1	3	1	124	605	78	22	95.553085	Well
5	1	4	1	3	2	225	607	53	20	95.722862	No.
5	1	4	1	3	3	394	606	105	23	95.894714	(feet)
5	1	4	1	3	4	636	606	103	23	96.233093	(feet)
5	1	4	1	3	5	833	606	104	24	95.329544	(feet)
5	1	4	1	3	6	1027	607	97	21	96.110397	Sheen
5	1	4	1	3	7	1173	606	165	28	89.031975	(gallons)
5	1	4	1	3	8	1394	607	165	27	67.821709	(gallons)
2	1	5	0	0	0	1024	629	101	4	-1	
3	1	5	1	0	0	1024	629	101	4	-1	
4	1	5	1	1	0	1024	629	101	4	-1	
5	1	5	1	1	1	1024	629	101	4	95.000000	 
2	1	6	0	0	0	586	670	541	29	-1	
3	1	6	1	0	0	586	670	541	29	-1	
4	1	6	1	1	0	586	670	541	29	-1	
5	1	6	1	1	1	586	670	191	27	96.419090	(Monitored
5	1	6	1	1	2	798	677	39	17	96.054214	on
5	1	6	1	1	3	858	674	77	20	95.986679	June
5	1	6	1	1	4	958	674	51	25	96.863586	14,
5	1	6	1	1	5	1038	673	89	25	95.369911	1991)
2	1	7	0	0	0	144	740	1361	22	-1	
3	1	7	1	0	0	144	740	1361	22	-1	
4	1	7	1	1	0	144	740	1361	22	-1	
5	1	7	1	1	1	144	740	57	20	71.581932	MW3
5	1	7	1	1	2	389	740	97	21	95.071411	83.31
5	1	7	1	1	3	632	740	93	21	96.178017	16.72
5	1	7	1	1	4	889	740	15	21	83.322578	0
5	1	7	1	1	5	1046	741	57	20	95.695152	Yes
5	1	7	1	1	6	1268	740	36	21	96.080772	55
5	1	7	1	1	7	1490	741	15	21	76.698135	0
2	1	8	0	0	0	830	1004	374	25	-1	
3	1	8	1	0	0	830	1004	374	25	-1	
4	1	8	1	1	0	830	1004	374	25	-1	
5	1	8	1	1	1	830	1006	135	22	93.275749	Surface
5	1	8	1	1	2	987	1004	217	25	89.698242	Elevation**
2	1	9	0	0	0	827	1062	360	5	-1	
3	1	9	1	0	0	827	1062	360	5	-1	
4	1	9	1	1	0	827	1062	360	5	-1	
5	1	9	1	1	1	827	1062	360	5	95.000000	 
2	1	10	0	0	0	507	1038	557	256	-1	
3	1	10	1	0	0	507	1038	557	256	-1	
4	1	10	1	1	0	507	1038	550	28	-1	
5	1	10	1	1	1	507	1039	80	22	93.057983	Well
5	1	10	1	1	2	610	1038	19	28	89.803261	#
5	1	10	1	1	3	953	1040	104	24	96.107635	(feet)
4	1	10	1	2	0	527	1107	536	21	-1	
5	1	10	1	2	1	527	1107	60	20	84.413292	MW1
5	1	10	1	2	2	949	1108	114	20	95.884804	100.00
4	1	10	1	3	0	527	1140	535	21	-1	
5	1	10	1	3	1	527	1140	58	20	91.747704	MW2
5	1	10	1	3	2	949	1141	113	20	95.444199	100.32
4	1	10	1	4	0	527	1173	534	22	-1	
5	1	10	1	4	1	527	1173	58	21	91.475754	MW3
5	1	10	1	4	2	949	1174	112	21	96.399147	100.03
4	1	10	1	5	0	528	1206	536	22	-1	
5	1	10	1	5	1	528	1206	58	21	72.966614	MW4
5	1	10	1	5	2	968	1207	96	21	96.393814	99.66
4	1	10	1	6	0	528	1240	535	21	-1	
5	1	10	1	6	1	528	1240	59	20	8.123989	MWS
5	1	10	1	6	2	950	1241	113	20	95.461136	100.32
4	1	10	1	7	0	528	1273	536	21	-1	
5	1	10	1	7	1	528	1273	59	20	89.541000	MW6
5	1	10	1	7	2	949	1274	115	20	96.039864	100.50
2	1	11	0	0	0	208	1370	1139	65	-1	
3	1	11	1	0	0	208	1370	1139	65	-1	
4	1	11	1	1	0	208	1370	1139	31	-1	
5	1	11	1	1	1	208	1373	15	15	74.502274	*
5	1	11	1	1	2	287	1370	200	25	95.298790	Elevations
5	1	11	1	1	3	510	1372	38	22	96.375839	of
5	1	11	1	1	4	570	1373	119	27	96.383789	ground
5	1	11	1	1	5	709	1373	99	22	96.385864	water
5	1	11	1	1	6	830	1373	175	22	95.861046	corrected
5	1	11	1	1	7	1026	1372	99	29	96.301056	using
5	1	11	1	1	8	1148	1379	38	16	95.781303	an
5	1	11	1	1	9	1208	1374	139	21	95.930054	assumed
4	1	11	1	2	0	288	1404	912	31	-1	
5	1	11	1	2	1	288	1404	159	29	96.462570	specific
5	1	11	1	2	2	469	1404	139	30	95.813843	gravity
5	1	11	1	2	3	631	1406	37	22	95.494164	of
5	1	11	1	2	4	692	1407	74	21	96.630913	0.77
5	1	11	1	2	5	791	1406	56	22	96.636841	for
5	1	11	1	2	6	869	1406	56	22	96.727455	the
5	1	11	1	2	7	949	1406	76	23	96.227722	free
5	1	11	1	2	8	1046	1406	154	29	95.922012	product.
2	1	12	0	0	0	208	1471	1178	58	-1	
3	1	12	1	0	0	208	1471	1178	58	-1	
4	1	12	1	1	0	208	1471	1178	31	-1	
5	1	12	1	1	1	208	1474	35	15	83.597755	**
5	1	12	1	1	2	287	1471	199	25	96.105438	Elevations
5	1	12	1	1	3	510	1473	159	28	96.188309	surveyed
5	1	12	1	1	4	691	1472	157	30	96.104248	assuming
5	1	12	1	1	5	867	1474	78	22	96.803337	well
5	1	12	1	1	6	968	1479	97	17	93.173134	cover
5	1	12	1	1	7	1085	1475	59	21	91.507202	MW1
5	1	12	1	1	8	1170	1476	54	20	95.858665	100
5	1	12	1	1	9	1249	1475	77	21	96.292458	feet
5	1	12	1	1	10	1348	1480	38	16	96.395630	as
4	1	12	1	2	0	286	1506	115	23	-1	
5	1	12	1	2	1	286	1506	115	23	95.409096	datum.
