level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1673	2187	-1	
2	1	1	0	0	0	207	181	361	93	-1	
3	1	1	1	0	0	207	181	361	93	-1	
4	1	1	1	1	0	207	181	318	25	-1	
5	1	1	1	1	1	207	181	318	25	83.779671	KEI-P88-1204.QR9
4	1	1	1	2	0	210	214	358	26	-1	
5	1	1	1	2	1	210	214	177	26	94.147469	September
5	1	1	1	2	2	412	215	50	25	94.147469	17,
5	1	1	1	2	3	492	215	76	20	96.553802	1991
4	1	1	1	3	0	208	247	117	27	-1	
5	1	1	1	3	1	208	247	78	27	95.199844	Page
5	1	1	1	3	2	310	248	15	20	95.199844	5
2	1	2	0	0	0	207	378	1299	296	-1	
3	1	2	1	0	0	207	378	1299	296	-1	
4	1	2	1	1	0	209	378	1296	30	-1	
5	1	2	1	1	1	209	379	137	22	96.516571	extends
5	1	2	1	1	2	374	380	39	21	96.090347	to
5	1	2	1	1	3	441	385	17	16	96.645348	a
5	1	2	1	1	4	486	380	99	28	96.606384	depth
5	1	2	1	1	5	614	379	36	23	96.718903	of
5	1	2	1	1	6	679	378	255	30	96.569199	approximately
5	1	2	1	1	7	961	381	35	21	96.473152	28
5	1	2	1	1	8	1026	380	76	22	96.583504	feet
5	1	2	1	1	9	1130	380	98	22	96.464523	below
5	1	2	1	1	10	1256	380	98	28	96.349045	grade
5	1	2	1	1	11	1380	378	80	24	95.473663	with
5	1	2	1	1	12	1487	385	18	17	95.473663	a
4	1	2	1	2	0	207	411	1298	30	-1	
5	1	2	1	2	1	207	413	100	22	96.623138	water
5	1	2	1	2	2	328	413	97	22	96.206108	level
5	1	2	1	2	3	446	413	36	21	96.041321	of
5	1	2	1	2	4	505	415	35	20	96.776123	18
5	1	2	1	2	5	562	414	91	25	95.979134	feet,
5	1	2	1	2	6	679	418	36	16	95.610420	as
5	1	2	1	2	7	735	414	36	21	95.610420	of
5	1	2	1	2	8	791	413	118	28	95.994133	August
5	1	2	1	2	9	929	415	30	25	95.198982	1,
5	1	2	1	2	10	986	414	90	21	95.194702	1990.
5	1	2	1	2	11	1117	414	40	21	96.146439	At
5	1	2	1	2	12	1174	414	60	21	96.146439	the
5	1	2	1	2	13	1252	411	79	24	95.971138	time
5	1	2	1	2	14	1351	414	36	21	93.304214	of
5	1	2	1	2	15	1406	413	99	23	91.680199	HSI's
4	1	2	1	3	0	211	444	1295	30	-1	
5	1	2	1	3	1	211	444	259	30	96.188667	investigation
5	1	2	1	3	2	500	447	92	26	96.527023	(June
5	1	2	1	3	3	617	448	31	25	96.806297	7,
5	1	2	1	3	4	680	447	109	27	96.508354	1990),
5	1	2	1	3	5	818	447	58	22	96.154053	the
5	1	2	1	3	6	897	446	79	22	96.240532	well
5	1	2	1	3	7	999	451	59	17	96.134277	was
5	1	2	1	3	8	1081	446	139	28	96.134277	plugged
5	1	2	1	3	9	1242	444	80	24	96.656395	with
5	1	2	1	3	10	1347	445	76	23	96.653824	soil
5	1	2	1	3	11	1448	446	58	23	96.391365	and
4	1	2	1	4	0	210	478	1295	29	-1	
5	1	2	1	4	1	210	479	97	22	95.759132	other
5	1	2	1	4	2	332	478	119	23	96.217873	debris
5	1	2	1	4	3	475	480	38	20	95.899857	to
5	1	2	1	4	4	538	485	17	16	95.899857	a
5	1	2	1	4	5	579	479	98	28	96.098183	depth
5	1	2	1	4	6	701	479	36	22	96.098183	of
5	1	2	1	4	7	761	479	97	22	96.090065	about
5	1	2	1	4	8	883	480	14	21	96.563042	8
5	1	2	1	4	9	924	479	76	22	95.858467	feet
5	1	2	1	4	10	1024	479	98	22	95.858467	below
5	1	2	1	4	11	1144	480	113	27	93.853195	grade.
5	1	2	1	4	12	1306	478	199	29	95.534096	Analytical
