level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1667	2189	-1	
2	1	1	0	0	0	204	199	360	93	-1	
3	1	1	1	0	0	204	199	360	93	-1	
4	1	1	1	1	0	204	199	319	25	-1	
5	1	1	1	1	1	204	199	319	25	31.171570	KEI~P88-1204
5	1	1	1	1	2	452	195	75	36	31.171570	.QR9
4	1	1	1	2	0	206	231	358	27	-1	
5	1	1	1	2	1	206	231	178	27	95.926308	September
5	1	1	1	2	2	409	233	50	25	96.588585	17,
5	1	1	1	2	3	488	233	76	21	96.536613	1991
4	1	1	1	3	0	205	265	117	27	-1	
5	1	1	1	3	1	205	265	79	27	96.621445	Page
5	1	1	1	3	2	307	266	15	20	96.487129	9
2	1	2	0	0	0	205	396	1300	62	-1	
3	1	2	1	0	0	205	396	1300	62	-1	
4	1	2	1	1	0	206	396	1299	30	-1	
5	1	2	1	1	1	206	398	36	22	94.060806	If
5	1	2	1	1	2	270	403	60	22	95.615883	you
5	1	2	1	1	3	358	398	79	22	95.615883	have
5	1	2	1	1	4	465	403	58	23	95.969719	any
5	1	2	1	1	5	551	396	178	30	95.969719	questions
5	1	2	1	1	6	758	396	176	30	96.686066	regarding
5	1	2	1	1	7	961	396	77	24	95.745552	this
5	1	2	1	1	8	1066	398	133	28	96.278450	report,
5	1	2	1	1	9	1232	398	120	28	96.458191	please
5	1	2	1	1	10	1380	398	39	22	96.610611	do
5	1	2	1	1	11	1446	399	59	22	96.480270	not
4	1	2	1	2	0	205	429	754	29	-1	
5	1	2	1	2	1	205	429	160	24	95.972122	hesitate
5	1	2	1	2	2	387	432	39	21	96.173737	to
5	1	2	1	2	3	449	431	75	22	96.260620	call
5	1	2	1	2	4	547	436	39	17	96.902962	me
5	1	2	1	2	5	609	431	37	22	96.446678	at
5	1	2	1	2	6	675	431	85	27	62.718464	(707)
5	1	2	1	2	7	790	431	169	22	96.342384	746-6915.
2	1	3	0	0	0	207	495	192	30	-1	
3	1	3	1	0	0	207	495	192	30	-1	
4	1	3	1	1	0	207	495	192	30	-1	
5	1	3	1	1	1	207	495	192	30	96.109856	Sincerely,
2	1	4	0	0	0	205	562	556	29	-1	
3	1	4	1	0	0	205	562	556	29	-1	
4	1	4	1	1	0	205	562	556	29	-1	
5	1	4	1	1	1	205	562	200	28	92.287704	Kaprealian
5	1	4	1	1	2	428	562	232	29	96.393196	Engineering,
5	1	4	1	1	3	689	565	72	20	95.652557	Inc.
2	1	5	0	0	0	155	632	632	159	-1	
3	1	5	1	0	0	155	632	632	159	-1	
4	1	5	1	1	0	155	632	511	83	-1	
5	1	5	1	1	1	155	632	219	62	24.520725	ener
5	1	5	1	1	2	401	641	46	74	69.342598	ff
5	1	5	1	1	3	467	636	199	50	0.000000	iectcne
4	1	5	1	2	0	206	729	340	24	-1	
5	1	5	1	2	1	206	730	118	22	95.699226	Thomas
5	1	5	1	2	2	347	732	33	20	93.099876	J.
5	1	5	1	2	3	408	729	138	24	91.883400	Berkins
4	1	5	1	3	0	208	762	579	29	-1	
5	1	5	1	3	1	208	762	117	24	95.584061	Senior
5	1	5	1	3	2	348	763	258	23	95.584061	Environmental
5	1	5	1	3	3	629	762	158	29	95.851624	Engineer
2	1	6	0	0	0	209	829	380	93	-1	
3	1	6	1	0	0	209	829	380	93	-1	
4	1	6	1	1	0	209	829	380	93	-1	
5	1	6	1	1	1	209	824	132	102	56.198486	Foe
5	1	6	1	1	2	383	851	205	71	21.126423	AA
2	1	7	0	0	0	207	930	621	62	-1	
