level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1687	2189	-1	
2	1	1	0	0	0	60	41	878	99	-1	
3	1	1	1	0	0	60	41	878	99	-1	
4	1	1	1	1	0	60	41	878	99	-1	
5	1	1	1	1	1	60	41	166	99	47.259491	£4)
5	1	1	1	1	2	255	56	285	50	91.033348	SEQUOIA
5	1	1	1	1	3	559	59	379	49	96.281578	ANALYTICAL
2	1	2	0	0	0	73	125	972	71	-1	
3	1	2	1	0	0	77	125	968	67	-1	
4	1	2	1	1	0	264	125	781	24	-1	
5	1	2	1	1	1	264	125	58	20	96.371841	1900
5	1	2	1	1	2	335	125	69	19	95.272202	Bates
5	1	2	1	1	3	416	125	92	20	93.143852	Avenue
5	1	2	1	1	4	527	130	13	13	91.923454	e
5	1	2	1	1	5	558	125	62	21	96.609360	Suite
5	1	2	1	1	6	633	126	36	20	91.289474	LM
5	1	2	1	1	7	688	131	13	13	46.102032	e
5	1	2	1	1	8	719	125	112	24	96.525475	Concord,
5	1	2	1	1	9	845	125	115	21	96.711327	California
5	1	2	1	1	10	971	126	74	20	95.020683	94520
4	1	2	1	2	0	73	131	674	65	-1	
5	1	2	1	2	1	73	131	28	65	9.107170	.
5	1	2	1	2	2	132	131	88	65	34.108543	Kf
5	1	2	1	2	3	262	158	60	25	96.923180	(415)
5	1	2	1	2	4	335	157	114	20	96.273262	686-9600
5	1	2	1	2	5	468	159	13	13	64.936417	©
5	1	2	1	2	6	499	157	52	21	96.444450	FAX
5	1	2	1	2	7	562	159	60	24	96.483749	(415)
5	1	2	1	2	8	634	159	113	20	96.538223	686-9689
2	1	3	0	0	0	26	262	498	72	-1	
3	1	3	1	0	0	26	262	498	72	-1	
4	1	3	1	1	0	26	262	498	72	-1	
5	1	3	1	1	1	26	262	498	72	95.000000	   
2	1	4	0	0	0	1184	272	7	18	-1	
3	1	4	1	0	0	1184	272	7	18	-1	
4	1	4	1	1	0	1184	272	7	18	-1	
5	1	4	1	1	1	1184	272	7	18	95.000000	 
2	1	5	0	0	0	91	280	1144	42	-1	
3	1	5	1	0	0	91	280	1144	42	-1	
4	1	5	1	1	0	91	280	1144	42	-1	
5	1	5	1	1	1	91	292	95	27	80.533386	prealian
5	1	5	1	1	2	194	292	151	28	94.212257	Engineering,
5	1	5	1	1	3	355	293	43	22	91.833572	Inc.
5	1	5	1	1	4	524	293	69	22	95.414207	Client
5	1	5	1	1	5	602	294	84	28	95.442528	Project
5	1	5	1	1	6	695	294	32	21	95.431778	ID:
5	1	5	1	1	7	739	294	90	25	96.374924	Unocal,
5	1	5	1	1	8	840	295	55	21	96.919739	1300
5	1	5	1	1	9	904	294	64	22	93.234619	Davis
5	1	5	1	1	10	976	293	36	26	52.076118	$t.,
5	1	5	1	1	11	1032	283	40	33	95.393356	San
5	1	5	1	1	12	1075	283	111	33	42.073318	Leandro
5	1	5	1	1	13	1224	280	11	5	11.785059	.
2	1	6	0	0	0	22	268	1567	168	-1	
3	1	6	1	0	0	22	268	1567	168	-1	
4	1	6	1	1	0	26	268	1563	90	-1	
5	1	6	1	1	1	26	334	191	24	95.000000	  
5	1	6	1	1	2	1269	268	320	72	95.000000	 
4	1	6	1	2	0	22	360	247	76	-1	
5	1	6	1	2	1	22	360	247	76	95.000000	    
2	1	7	0	0	0	1519	346	66	98	-1	
3	1	7	1	0	0	1519	346	66	98	-1	
4	1	7	1	1	0	1519	346	66	98	-1	
5	1	7	1	1	1	1519	346	66	98	95.000000	  
2	1	8	0	0	0	77	359	248	67	-1	
3	1	8	1	0	0	77	359	248	63	-1	
4	1	8	1	1	0	77	359	209	24	-1	
5	1	8	1	1	1	77	359	75	24	59.654194	enicia,
5	1	8	1	1	2	163	359	35	22	86.906357	CA
5	1	8	1	1	3	213	360	73	21	86.906357	94510
4	1	8	1	2	0	91	388	234	38	-1	
5	1	8	1	2	1	91	388	43	38	81.875488	enti
5	1	8	1	2	2	269	393	56	29	75.424454	Kapr
2	1	9	0	0	0	245	393	272	25	-1	
3	1	9	1	0	0	245	393	272	25	-1	
4	1	9	1	1	0	245	393	272	25	-1	
5	1	9	1	1	1	245	399	15	16	95.000000	 
5	1	9	1	1	2	326	393	191	25	95.000000	 
2	1	10	0	0	0	518	393	355	30	-1	
3	1	10	1	0	0	518	393	355	30	-1	
4	1	10	1	1	0	518	393	355	30	-1	
5	1	10	1	1	1	518	393	19	23	17.203007	iC
5	1	10	1	1	2	578	394	58	29	94.417007	Sample
5	1	10	1	1	3	644	394	83	29	81.626968	Group:
5	1	10	1	1	4	739	395	134	22	91.500587	1080879-81
2	1	11	0	0	0	40	416	1023	31	-1	
3	1	11	1	0	0	40	416	1023	31	-1	
4	1	11	1	1	0	873	416	190	7	-1	
5	1	11	1	1	1	873	416	190	7	95.000000	 
4	1	11	1	2	0	873	423	190	13	-1	
5	1	11	1	2	1	873	423	190	13	95.000000	 
4	1	11	1	3	0	40	436	1019	11	-1	
5	1	11	1	3	1	40	436	1019	11	95.000000	   
2	1	12	0	0	0	1195	395	324	34	-1	
3	1	12	1	0	0	1195	395	324	34	-1	
4	1	12	1	1	0	1195	395	324	34	-1	
5	1	12	1	1	1	1195	395	146	34	41.532040	__.Reported:
5	1	12	1	1	2	1352	396	47	28	94.856697	Aug
5	1	12	1	1	3	1414	397	35	23	92.392746	30,
5	1	12	1	1	4	1466	397	53	21	92.392746	1991
2	1	13	0	0	0	1117	421	95	27	-1	
3	1	13	1	0	0	1117	421	95	27	-1	
4	1	13	1	1	0	1117	421	95	27	-1	
5	1	13	1	1	1	1117	421	95	27	95.000000	 
2	1	14	0	0	0	502	517	557	27	-1	
3	1	14	1	0	0	502	517	557	27	-1	
4	1	14	1	1	0	502	517	557	27	-1	
5	1	14	1	1	1	502	517	143	27	93.973351	QUALITY
5	1	14	1	1	2	654	518	165	26	93.973351	CONTROL
5	1	14	1	1	3	829	518	87	26	96.243347	DATA
5	1	14	1	1	4	926	518	133	26	96.163902	REPORT
2	1	15	0	0	0	51	611	1510	19	-1	
3	1	15	1	0	0	51	611	1510	19	-1	
4	1	15	1	1	0	51	611	1510	19	-1	
5	1	15	1	1	1	51	611	1510	19	95.000000	 
2	1	16	0	0	0	52	618	2	67	-1	
3	1	16	1	0	0	52	618	2	67	-1	
4	1	16	1	1	0	52	618	2	67	-1	
5	1	16	1	1	1	52	618	2	67	95.000000	 
2	1	17	0	0	0	1558	621	3	68	-1	
3	1	17	1	0	0	1558	621	3	68	-1	
4	1	17	1	1	0	1558	621	3	68	-1	
5	1	17	1	1	1	1558	621	3	68	95.000000	 
2	1	18	0	0	0	51	675	1510	20	-1	
3	1	18	1	0	0	51	675	1510	20	-1	
4	1	18	1	1	0	51	675	1510	20	-1	
5	1	18	1	1	1	51	675	1510	20	95.000000	 
2	1	19	0	0	0	488	1924	1068	13	-1	
3	1	19	1	0	0	488	1924	1068	13	-1	
4	1	19	1	1	0	488	1924	1068	13	-1	
5	1	19	1	1	1	488	1924	1068	13	95.000000	 
2	1	20	0	0	0	727	1957	461	7	-1	
3	1	20	1	0	0	727	1957	461	7	-1	
4	1	20	1	1	0	727	1957	461	7	-1	
5	1	20	1	1	1	727	1957	461	7	95.000000	 
2	1	21	0	0	0	726	2044	461	6	-1	
3	1	21	1	0	0	726	2044	461	6	-1	
4	1	21	1	1	0	726	2044	461	6	-1	
5	1	21	1	1	1	726	2044	461	6	95.000000	 
2	1	22	0	0	0	28	624	1252	1455	-1	
3	1	22	1	0	0	28	624	1252	1455	-1	
4	1	22	1	1	0	58	624	170	22	-1	
5	1	22	1	1	1	58	624	170	22	95.945541	SURROGATE
4	1	22	1	2	0	175	747	833	35	-1	
5	1	22	1	2	1	175	747	98	35	96.196198	Method:
5	1	22	1	2	2	340	755	42	17	95.197685	EPA
5	1	22	1	2	3	387	756	49	17	95.197685	8010
5	1	22	1	2	4	568	756	41	17	96.044914	EPA
5	1	22	1	2	5	614	756	48	18	93.482399	8010
5	1	22	1	2	6	763	756	42	18	92.371902	EPA
5	1	22	1	2	7	809	757	49	17	92.371902	8010
5	1	22	1	2	8	916	756	40	18	93.042656	EPA
5	1	22	1	2	9	961	757	47	18	93.042656	8010
4	1	22	1	3	0	178	779	797	35	-1	
5	1	22	1	3	1	178	779	94	35	96.692360	Analyst:
5	1	22	1	3	2	375	787	26	19	42.434803	sb
5	1	22	1	3	3	602	788	25	18	95.921631	SL
5	1	22	1	3	4	798	787	25	19	76.842598	SL
5	1	22	1	3	5	950	788	25	19	93.787506	SL
4	1	22	1	4	0	79	815	902	28	-1	
5	1	22	1	4	1	79	815	118	27	96.412048	Reporting
5	1	22	1	4	2	205	815	68	23	96.348686	Units:
5	1	22	1	4	3	368	820	39	22	96.570213	ppb
5	1	22	1	4	4	595	821	39	22	96.778709	ppb
5	1	22	1	4	5	791	821	39	22	93.495171	ppb
5	1	22	1	4	6	943	822	38	21	96.259750	ppb
4	1	22	1	5	0	92	847	936	29	-1	
5	1	22	1	5	1	92	847	55	23	96.556824	Date
5	1	22	1	5	2	155	847	117	29	93.834671	Analyzed:
5	1	22	1	5	3	316	853	38	21	64.759598	Aug
5	1	22	1	5	4	367	853	29	19	96.156815	28,
5	1	22	1	5	5	412	853	43	18	96.789162	1991
5	1	22	1	5	6	543	853	39	22	95.991211	Aug
5	1	22	1	5	7	595	854	28	20	96.612991	28,
5	1	22	1	5	8	639	854	42	17	96.170479	1991
5	1	22	1	5	9	739	853	38	22	95.870987	Aug
5	1	22	1	5	10	791	854	28	20	96.135826	28,
5	1	22	1	5	11	834	854	42	18	92.585526	1991
5	1	22	1	5	12	893	854	37	21	96.786377	Aug
5	1	22	1	5	13	943	855	28	20	96.876030	28,
5	1	22	1	5	14	986	855	42	17	96.881996	1991
4	1	22	1	6	0	147	879	842	29	-1	
5	1	22	1	6	1	147	879	91	29	84.642181	Sample
5	1	22	1	6	2	246	882	27	20	84.642181	#:
5	1	22	1	6	3	326	886	89	17	40.401901	108-0879
5	1	22	1	6	4	423	886	28	17	95.557137	DE
5	1	22	1	6	5	555	886	88	18	93.699966	108-0880
5	1	22	1	6	6	650	886	26	17	96.291191	EF
5	1	22	1	6	7	749	887	85	17	94.083466	108-0881
5	1	22	1	6	8	845	886	28	18	96.374748	DE
5	1	22	1	6	9	936	886	53	18	95.785889	Blank
4	1	22	1	7	0	79	1200	167	27	-1	
5	1	22	1	7	1	79	1200	126	27	96.444107	Surrogate
5	1	22	1	7	2	213	1201	33	22	96.743538	#1
4	1	22	1	8	0	84	1232	891	27	-1	
5	1	22	1	8	1	84	1233	22	21	91.319550	%
5	1	22	1	8	2	115	1232	128	27	96.772232	Recovery:
5	1	22	1	8	3	365	1234	43	21	92.863495	100
5	1	22	1	8	4	594	1235	41	21	95.514824	110
5	1	22	1	8	5	790	1235	41	21	96.905319	120
5	1	22	1	8	6	947	1236	28	20	95.351486	87
4	1	22	1	9	0	78	1362	171	28	-1	
5	1	22	1	9	1	78	1362	127	28	96.350845	Surrogate
5	1	22	1	9	2	213	1364	36	22	96.844406	#2
4	1	22	1	10	0	83	1394	898	28	-1	
5	1	22	1	10	1	83	1396	22	20	92.672592	%
5	1	22	1	10	2	114	1394	127	28	95.841042	Recovery:
5	1	22	1	10	3	364	1397	42	21	96.710793	110
5	1	22	1	10	4	592	1398	41	20	96.890907	110
5	1	22	1	10	5	788	1398	41	20	96.962448	110
5	1	22	1	10	6	940	1398	41	21	96.751183	120
4	1	22	1	11	0	50	1929	1230	28	-1	
5	1	22	1	11	1	50	1929	124	22	92.071815	SEQUOIA
5	1	22	1	11	2	183	1931	171	21	96.158958	ANALYTICAL
5	1	22	1	11	3	495	1937	16	15	81.042252	%
5	1	22	1	11	4	520	1936	89	21	95.886726	Recovery
5	1	22	1	11	5	823	1935	50	17	78.469368	Cone
5	1	22	1	11	6	886	1936	17	16	92.600098	of
5	1	22	1	11	7	936	1935	12	17	91.793251	MS
5	1	22	1	11	8	960	1945	4	2	86.918427	-
5	1	22	1	11	9	973	1936	50	17	65.265778	Cone
5	1	22	1	11	10	1036	1937	17	15	73.161674	of
5	1	22	1	11	11	1063	1936	72	21	95.793304	Sample
5	1	22	1	11	12	1228	1942	9	12	85.117516	x
5	1	22	1	11	13	1247	1939	33	15	85.117516	100
4	1	22	1	12	0	69	1958	998	53	-1	
5	1	22	1	12	1	69	1971	5	3	23.770399	:
5	1	22	1	12	2	112	1973	13	38	52.089886	7)
5	1	22	1	12	3	154	1977	18	11	28.373804	7
5	1	22	1	12	4	252	1970	14	30	52.753944	4
5	1	22	1	12	5	338	1958	10	24	72.846695	f
5	1	22	1	12	6	883	1965	51	21	96.687180	Spike
5	1	22	1	12	7	943	1965	49	17	68.189072	Conc
5	1	22	1	12	8	1005	1965	62	16	96.677254	Added
4	1	22	1	13	0	82	1986	110	26	-1	
5	1	22	1	13	1	82	1986	20	26	21.425753	mt
5	1	22	1	13	2	186	1986	6	15	76.914513	4
4	1	22	1	14	0	30	1976	1250	74	-1	
5	1	22	1	14	1	30	1976	50	70	66.015259	4
5	1	22	1	14	2	88	2010	29	39	35.806507	Vo
5	1	22	1	14	3	131	1993	23	49	65.903671	A
5	1	22	1	14	4	163	1985	15	42	80.877403	U
5	1	22	1	14	5	190	2003	8	34	71.124092	\
5	1	22	1	14	6	213	1979	138	71	10.645714	ly?
5	1	22	1	14	7	374	1983	74	52	10.645714	—
5	1	22	1	14	8	495	2024	75	16	93.286316	Relative
5	1	22	1	14	9	580	2025	15	15	92.507782	%
5	1	22	1	14	10	605	2024	97	16	43.306446	Diterence
5	1	22	1	14	11	811	2024	49	17	92.249527	Cone
5	1	22	1	14	12	874	2023	18	17	96.119095	of
5	1	22	1	14	13	924	2023	11	17	86.541191	MS
5	1	22	1	14	14	949	2033	4	2	34.791088	-
5	1	22	1	14	15	962	2023	48	17	34.791088	Conc
5	1	22	1	14	16	1024	2024	18	15	96.347694	of
5	1	22	1	14	17	1074	2023	33	17	96.347694	MSD
5	1	22	1	14	18	1227	2029	9	12	92.216675	x
5	1	22	1	14	19	1247	2025	33	16	92.216675	100
4	1	22	1	15	0	28	2048	1123	31	-1	
5	1	22	1	15	1	28	2051	2	18	49.751225	|
5	1	22	1	15	2	48	2048	81	31	61.556557	JulaR
5	1	22	1	15	3	147	2048	122	22	82.820183	Malerstein
5	1	22	1	15	4	787	2053	57	20	68.525757	(Conc
5	1	22	1	15	5	860	2054	15	15	96.620674	of
5	1	22	1	15	6	893	2052	26	17	92.509804	MS
5	1	22	1	15	7	935	2057	9	7	92.407715	+
5	1	22	1	15	8	956	2052	50	17	91.564453	Conc
5	1	22	1	15	9	1022	2053	14	15	94.648720	of
5	1	22	1	15	10	1045	2052	106	21	7.798758	MSD}
5	1	22	1	15	11	1121	2044	34	33	7.798758	/2
2	1	23	0	0	0	487	1929	4	149	-1	
3	1	23	1	0	0	487	1929	4	149	-1	
4	1	23	1	1	0	487	1929	4	149	-1	
5	1	23	1	1	1	487	1929	4	149	95.000000	 
2	1	24	0	0	0	1553	1930	3	149	-1	
3	1	24	1	0	0	1553	1930	3	149	-1	
4	1	24	1	1	0	1553	1930	3	149	-1	
5	1	24	1	1	1	1553	1930	3	149	95.000000	 
2	1	25	0	0	0	488	2070	1067	13	-1	
3	1	25	1	0	0	488	2070	1067	13	-1	
4	1	25	1	1	0	488	2070	1067	13	-1	
5	1	25	1	1	1	488	2070	1067	13	95.000000	 
2	1	26	0	0	0	26	2067	1507	58	-1	
3	1	26	1	0	0	26	2067	1507	58	-1	
4	1	26	1	1	0	26	2067	1507	58	-1	
5	1	26	1	1	1	26	2067	15	58	92.735466	\
5	1	26	1	1	2	50	2067	84	58	29.140678	Project
5	1	26	1	1	3	145	2068	106	41	96.464882	Manager
5	1	26	1	1	4	1345	2085	79	16	45.444031	1080879
5	1	26	1	1	5	1434	2085	29	16	55.407059	KEI
5	1	26	1	1	6	1480	2085	53	16	49.696789	<13>
4	1	26	1	2	0	72	2106	4	9	-1	
5	1	26	1	2	1	72	2106	4	9	40.686226	i
