level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1675	2189	-1	
2	1	1	0	0	0	202	195	360	60	-1	
3	1	1	1	0	0	202	195	360	60	-1	
4	1	1	1	1	0	202	195	319	25	-1	
5	1	1	1	1	1	202	195	319	25	59.465366	KEI-P88-1204.QR9
4	1	1	1	2	0	203	227	359	28	-1	
5	1	1	1	2	1	203	227	179	28	96.116211	September
5	1	1	1	2	2	407	229	50	26	96.742897	17,
5	1	1	1	2	3	487	229	75	21	96.543793	1991
2	1	2	0	0	0	426	647	939	6	-1	
3	1	2	1	0	0	426	647	939	6	-1	
4	1	2	1	1	0	426	647	939	6	-1	
5	1	2	1	1	1	426	647	939	6	95.000000	 
2	1	3	0	0	0	67	395	1476	1021	-1	
3	1	3	1	0	0	104	395	1439	257	-1	
4	1	3	1	1	0	774	395	160	26	-1	
5	1	3	1	1	1	774	395	100	26	96.103958	TABLE
5	1	3	1	1	2	893	396	41	25	95.140213	2a
4	1	3	1	2	0	557	462	592	21	-1	
5	1	3	1	2	1	557	462	136	21	96.691696	SUMMARY
5	1	3	1	2	2	715	462	38	20	95.790062	OF
5	1	3	1	2	3	775	462	197	21	96.179192	LABORATORY
5	1	3	1	2	4	992	462	157	21	96.025291	ANALYSES
4	1	3	1	3	0	803	495	102	21	-1	
5	1	3	1	3	1	803	495	102	21	96.479973	WATER
4	1	3	1	4	0	244	591	1297	29	-1	
5	1	3	1	4	1	244	592	120	28	96.358116	Sample
5	1	3	1	4	2	426	593	237	22	91.261047	Tetrachloro-
5	1	3	1	4	3	728	591	254	29	86.126587	1,1-Dichloro-
5	1	3	1	4	4	1045	591	317	29	35.121227	1,1,1-Trichloro-
5	1	3	1	4	5	1406	593	135	22	71.381645	cChloro-
4	1	3	1	5	0	104	625	1439	27	-1	
5	1	3	1	5	1	104	626	78	21	96.828537	Date
5	1	3	1	5	2	242	625	81	22	57.812267	Well
5	1	3	1	5	3	347	625	16	27	88.209419	#
5	1	3	1	5	4	428	626	117	22	96.162781	ethene
5	1	3	1	5	5	726	626	119	22	96.018646	ethane
5	1	3	1	5	6	1044	626	117	22	96.114296	ethane
5	1	3	1	5	7	1404	626	139	22	96.260765	methane
3	1	3	2	0	0	86	692	1417	29	-1	
4	1	3	2	1	0	86	692	1417	29	-1	
5	1	3	2	1	1	86	692	135	29	92.678207	8/15/91
5	1	3	2	1	2	243	694	57	21	92.678207	MW2
5	1	3	2	1	3	507	695	38	21	96.987564	ND
5	1	3	2	1	4	846	695	39	21	96.802666	ND
5	1	3	2	1	5	1202	695	39	20	96.968887	ND
5	1	3	2	1	6	1465	695	38	20	96.655540	ND
3	1	3	3	0	0	243	728	760	21	-1	
4	1	3	3	1	0	243	728	760	21	-1	
5	1	3	3	1	1	243	728	57	20	90.649239	MW3
5	1	3	3	1	2	386	728	60	21	96.151123	NOT
5	1	3	3	1	3	469	728	136	21	96.152939	SAMPLED
5	1	3	3	1	4	626	728	59	21	96.428276	DUE
5	1	3	3	1	5	706	728	38	21	96.717461	TO
5	1	3	3	1	6	767	728	78	21	96.027626	FREE
5	1	3	3	1	7	867	728	136	21	95.142120	PRODUCT
3	1	3	4	0	0	243	761	1261	22	-1	
4	1	3	4	1	0	243	761	1261	22	-1	
5	1	3	4	1	1	243	761	58	21	62.563263	Mw4
5	1	3	4	1	2	489	762	56	21	95.231049	3.6
5	1	3	4	1	3	845	762	40	21	96.817619	ND
5	1	3	4	1	4	1202	762	40	21	96.960442	ND
5	1	3	4	1	5	1465	762	39	21	96.951393	ND
3	1	3	5	0	0	86	795	1418	93	-1	
4	1	3	5	1	0	243	795	1261	21	-1	
5	1	3	5	1	1	243	795	59	21	88.463066	MW6
5	1	3	5	1	2	490	795	54	21	95.228142	1.2
5	1	3	5	1	3	846	796	39	20	96.751175	ND
5	1	3	5	1	4	1203	796	39	20	96.950790	ND
5	1	3	5	1	5	1466	796	38	20	96.896622	ND
4	1	3	5	2	0	86	860	1418	28	-1	
5	1	3	5	2	1	86	860	135	28	93.201454	5/24/91
5	1	3	5	2	2	243	861	59	21	90.843437	MW1
5	1	3	5	2	3	489	862	55	20	96.193840	4.6
5	1	3	5	2	4	846	862	39	21	96.939346	ND
5	1	3	5	2	5	1203	862	39	20	96.879639	ND
5	1	3	5	2	6	1465	862	39	20	96.953613	ND
3	1	3	6	0	0	244	894	1260	22	-1	
4	1	3	6	1	0	244	894	1260	22	-1	
5	1	3	6	1	1	244	894	57	21	90.168457	MW2
5	1	3	6	1	2	508	895	38	21	96.990593	ND
5	1	3	6	1	3	847	895	39	20	96.930672	ND
5	1	3	6	1	4	1204	895	39	20	96.942047	ND
5	1	3	6	1	5	1466	895	38	20	96.989395	ND
3	1	3	7	0	0	243	927	1261	22	-1	
4	1	3	7	1	0	243	927	1261	22	-1	
5	1	3	7	1	1	243	927	58	21	87.705711	MW3
5	1	3	7	1	2	508	928	38	21	96.926445	ND
5	1	3	7	1	3	847	928	38	20	96.972458	ND
5	1	3	7	1	4	1204	928	39	20	96.381920	ND
5	1	3	7	1	5	1466	928	38	20	96.908302	ND
3	1	3	8	0	0	243	960	1261	22	-1	
4	1	3	8	1	0	243	960	1261	22	-1	
5	1	3	8	1	1	243	960	58	21	90.875656	Mw4
5	1	3	8	1	2	489	961	56	21	95.011589	4.1
5	1	3	8	1	3	828	961	56	21	96.148514	2.5
5	1	3	8	1	4	1186	961	54	21	96.054047	3.9
5	1	3	8	1	5	1466	961	38	21	95.790642	ND
3	1	3	9	0	0	243	994	1261	22	-1	
4	1	3	9	1	0	243	994	1261	22	-1	
5	1	3	9	1	1	243	994	59	21	30.919304	MWS
5	1	3	9	1	2	490	995	74	21	94.952324	0.89
5	1	3	9	1	3	846	995	39	20	96.942596	ND
5	1	3	9	1	4	1203	995	39	20	96.947205	ND
5	1	3	9	1	5	1465	995	39	20	96.798927	ND
3	1	3	10	0	0	67	1027	1437	93	-1	
4	1	3	10	1	0	244	1027	1259	22	-1	
5	1	3	10	1	1	244	1027	58	21	90.713699	MW6
5	1	3	10	1	2	491	1028	74	21	93.487640	0.88
5	1	3	10	1	3	847	1028	39	21	96.656548	ND
5	1	3	10	1	4	1204	1028	39	21	96.717560	ND
5	1	3	10	1	5	1448	1028	55	21	96.007912	5.6
4	1	3	10	2	0	67	1092	1437	28	-1	
5	1	3	10	2	1	67	1092	154	28	92.980721	11/06/90
5	1	3	10	2	2	243	1094	60	21	84.268417	MWL
5	1	3	10	2	3	489	1095	55	20	95.994545	4.8
5	1	3	10	2	4	846	1095	39	20	96.816299	ND
5	1	3	10	2	5	1203	1095	40	20	96.839424	ND
5	1	3	10	2	6	1466	1095	38	20	96.928291	ND
3	1	3	11	0	0	243	1127	1261	22	-1	
4	1	3	11	1	0	243	1127	1261	22	-1	
5	1	3	11	1	1	243	1127	57	21	90.582573	MW2
5	1	3	11	1	2	508	1128	38	21	96.979683	ND
5	1	3	11	1	3	846	1128	39	21	96.920486	ND
5	1	3	11	1	4	1203	1128	39	21	96.959892	ND
5	1	3	11	1	5	1465	1128	39	21	96.991417	ND
3	1	3	12	0	0	244	1161	1261	21	-1	
4	1	3	12	1	0	244	1161	1261	21	-1	
5	1	3	12	1	1	244	1161	57	20	84.325661	MW3
5	1	3	12	1	2	508	1162	39	20	96.870300	ND
5	1	3	12	1	3	847	1162	39	20	96.936623	ND
5	1	3	12	1	4	1204	1162	39	20	96.996231	ND
5	1	3	12	1	5	1466	1162	39	20	96.984123	ND
3	1	3	13	0	0	243	1194	1262	22	-1	
4	1	3	13	1	0	243	1194	1262	22	-1	
5	1	3	13	1	1	243	1194	58	20	87.109901	Mw4
5	1	3	13	1	2	490	1195	54	21	95.283279	2.9
5	1	3	13	1	3	847	1195	39	21	96.910851	ND
5	1	3	13	1	4	1204	1195	39	21	96.797058	ND
5	1	3	13	1	5	1466	1195	39	21	96.913109	ND
3	1	3	14	0	0	243	1227	1261	22	-1	
4	1	3	14	1	0	243	1227	1261	22	-1	
5	1	3	14	1	1	243	1227	59	21	64.669456	MW5
5	1	3	14	1	2	490	1228	75	21	94.719032	0.76
5	1	3	14	1	3	846	1228	40	20	95.948631	ND
5	1	3	14	1	4	1204	1228	39	20	96.872147	ND
5	1	3	14	1	5	1466	1228	38	20	96.928253	ND
3	1	3	15	0	0	86	1260	1418	93	-1	
4	1	3	15	1	0	243	1260	1261	22	-1	
5	1	3	15	1	1	243	1260	59	21	87.513466	MW6
5	1	3	15	1	2	491	1261	53	21	95.481087	1.2
5	1	3	15	1	3	846	1261	39	21	96.631325	ND
5	1	3	15	1	4	1204	1261	38	21	95.962708	ND
5	1	3	15	1	5	1466	1261	38	21	96.099258	ND
4	1	3	15	2	0	86	1325	1418	28	-1	
5	1	3	15	2	1	86	1325	135	28	91.140976	4/25/89
5	1	3	15	2	2	243	1327	80	21	45.192421	MWis*
5	1	3	15	2	3	491	1328	53	21	92.975266	3.3
5	1	3	15	2	4	847	1328	39	21	96.929695	ND
5	1	3	15	2	5	1204	1328	39	20	96.657967	ND
5	1	3	15	2	6	1466	1328	38	20	96.900375	ND
3	1	3	16	0	0	243	1360	1261	22	-1	
4	1	3	16	1	0	243	1360	1261	22	-1	
5	1	3	16	1	1	243	1360	58	21	84.560341	MW2
5	1	3	16	1	2	491	1361	73	21	96.038490	0.68
5	1	3	16	1	3	847	1361	39	21	96.962120	ND
5	1	3	16	1	4	1204	1361	39	21	96.995750	ND
5	1	3	16	1	5	1466	1361	38	21	96.508957	ND
3	1	3	17	0	0	243	1393	1262	23	-1	
4	1	3	17	1	0	243	1393	1262	23	-1	
5	1	3	17	1	1	243	1393	58	21	86.250969	MW3
5	1	3	17	1	2	491	1395	55	21	94.687576	1.0
5	1	3	17	1	3	846	1395	40	20	96.823799	ND
5	1	3	17	1	4	1204	1395	40	20	96.842216	ND
5	1	3	17	1	5	1466	1395	39	21	96.849686	ND
2	1	4	0	0	0	84	1526	1539	58	-1	
3	1	4	1	0	0	84	1526	1539	58	-1	
4	1	4	1	1	0	84	1526	1539	30	-1	
5	1	4	1	1	1	84	1528	93	21	96.426674	NOTE:
5	1	4	1	1	2	224	1527	59	22	95.012230	All
5	1	4	1	1	3	306	1528	61	21	96.740921	EPA
5	1	4	1	1	4	387	1527	121	23	96.033730	method
5	1	4	1	1	5	531	1529	75	21	96.460663	8010
5	1	4	1	1	6	629	1526	237	24	96.404289	constituents
5	1	4	1	1	7	887	1533	79	17	93.303734	were
5	1	4	1	1	8	987	1528	292	27	91.341835	non-detectable,
5	1	4	1	1	9	1308	1529	119	27	96.232109	except
5	1	4	1	1	10	1449	1528	56	22	96.512482	for
5	1	4	1	1	11	1527	1529	96	21	96.315521	those
4	1	4	1	2	0	226	1559	494	25	-1	
5	1	4	1	2	1	226	1561	99	22	96.089745	shown
