level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2203	1700	-1	
2	1	1	0	0	0	658	100	141	17	-1	
3	1	1	1	0	0	658	100	141	17	-1	
4	1	1	1	1	0	658	100	141	17	-1	
5	1	1	1	1	1	658	100	39	17	77.734047	May
5	1	1	1	1	2	702	100	41	16	60.890827	Sune,
5	1	1	1	1	3	756	100	43	16	94.262222	2002
2	1	2	0	0	0	657	117	886	3	-1	
3	1	2	1	0	0	657	117	886	3	-1	
4	1	2	1	1	0	657	117	886	3	-1	
5	1	2	1	1	1	657	117	886	3	95.000000	 
2	1	3	0	0	0	684	168	375	40	-1	
3	1	3	1	0	0	684	168	375	40	-1	
4	1	3	1	1	0	684	168	375	40	-1	
5	1	3	1	1	1	684	168	375	40	93.251030	From
5	1	3	1	1	2	802	164	66	49	96.337906	the
5	1	3	1	1	3	888	168	171	40	95.602837	Editor...
2	1	4	0	0	0	679	238	842	53	-1	
3	1	4	1	0	0	679	238	842	53	-1	
4	1	4	1	1	0	679	238	842	25	-1	
5	1	4	1	1	1	679	240	53	17	93.287987	Hello
5	1	4	1	1	2	742	240	65	17	92.490547	NFSS!
5	1	4	1	1	3	827	240	5	17	66.192772	1
5	1	4	1	1	4	841	240	81	23	95.560265	promise
5	1	4	1	1	5	929	243	31	14	93.835114	not
5	1	4	1	1	6	969	241	19	16	95.690666	to
5	1	4	1	1	7	997	238	63	19	90.615601	clutter
5	1	4	1	1	8	1069	245	23	16	91.394012	up
5	1	4	1	1	9	1103	240	58	17	43.258099	firture
5	1	4	1	1	10	1171	240	58	17	96.080124	issues
5	1	4	1	1	11	1238	240	41	19	94.933563	with
5	1	4	1	1	12	1298	240	73	23	89.340912	lengthy
5	1	4	1	1	13	1378	240	83	17	90.973167	editorial
5	1	4	1	1	14	1472	245	49	14	90.973167	com-
4	1	4	1	2	0	679	268	789	23	-1	
5	1	4	1	2	1	679	270	64	15	84.635315	ments.
5	1	4	1	2	2	750	268	31	17	96.329346	but
5	1	4	1	2	3	789	268	74	23	95.901733	thought
5	1	4	1	2	4	872	268	11	17	94.924454	it
5	1	4	1	2	5	892	268	112	23	94.924454	appropriate
5	1	4	1	2	6	1011	271	19	14	95.679825	to
5	1	4	1	2	7	1037	273	33	18	95.679825	say
5	1	4	1	2	8	1076	273	10	12	96.093277	a
5	1	4	1	2	9	1095	268	36	17	96.877579	few
5	1	4	1	2	10	1138	268	60	23	96.142525	things
5	1	4	1	2	11	1206	268	28	19	54.458992	lor
5	1	4	1	2	12	1241	268	34	19	96.847137	this
5	1	4	1	2	13	1284	268	37	19	96.887901	first
5	1	4	1	2	14	1329	268	55	19	95.333107	issue.
5	1	4	1	2	15	1392	273	76	18	91.100311	anyway.
2	1	5	0	0	0	1443	270	28	26	-1	
3	1	5	1	0	0	1443	270	28	26	-1	
4	1	5	1	1	0	1443	270	28	26	-1	
5	1	5	1	1	1	1443	270	28	26	95.000000	 
2	1	6	0	0	0	679	309	843	76	-1	
3	1	6	1	0	0	679	309	843	76	-1	
4	1	6	1	1	0	679	309	843	24	-1	
5	1	6	1	1	1	679	309	50	19	88.056709	First.
5	1	6	1	1	2	744	309	1	18	40.928070	E
5	1	6	1	1	3	756	309	48	23	65.256950	hope
5	1	6	1	1	4	813	314	36	18	96.585754	you
5	1	6	1	1	5	860	309	36	18	87.409790	will
5	1	6	1	1	6	908	309	23	19	96.718613	all
5	1	6	1	1	7	939	309	39	23	96.672768	join
5	1	6	1	1	8	989	314	30	14	95.578354	me
5	1	6	1	1	9	1028	309	18	19	95.762276	in
5	1	6	1	1	10	1056	309	107	24	96.134781	expressing
5	1	6	1	1	11	1172	314	34	14	93.231453	our
5	1	6	1	1	12	1215	309	82	20	92.248924	heartlelt
5	1	6	1	1	13	1305	309	122	24	96.919220	appreciation
5	1	6	1	1	14	1438	313	18	15	96.571411	to
5	1	6	1	1	15	1468	310	54	18	96.770485	Steve
4	1	6	1	2	0	679	338	842	23	-1	
5	1	6	1	2	1	679	338	35	18	96.669220	Poe
5	1	6	1	2	2	725	338	28	18	96.984703	for
5	1	6	1	2	3	762	338	29	19	89.185852	his
5	1	6	1	2	4	800	344	51	17	96.952217	years
5	1	6	1	2	5	860	338	24	18	96.993805	of
5	1	6	1	2	6	890	338	70	18	93.029938	service
5	1	6	1	2	7	969	344	21	12	96.548759	as
5	1	6	1	2	8	999	344	33	12	93.238052	our
5	1	6	1	2	9	1043	338	57	18	91.845879	NFSS
5	1	6	1	2	10	1111	338	67	18	89.475830	Editar.
5	1	6	1	2	11	1196	338	62	19	96.391510	Thank
5	1	6	1	2	12	1269	344	41	17	96.166855	you.
5	1	6	1	2	13	1321	339	60	18	95.769234	Steve.
5	1	6	1	2	14	1392	338	28	19	95.576843	lor
5	1	6	1	2	15	1429	344	10	13	95.513412	a
5	1	6	1	2	16	1449	338	31	23	95.513412	big
5	1	6	1	2	17	1491	340	30	20	95.544258	job
4	1	6	1	3	0	679	366	102	19	-1	
5	1	6	1	3	1	679	366	40	19	28.166447	well
5	1	6	1	3	2	726	366	55	19	96.217010	done!
2	1	7	0	0	0	678	408	842	139	-1	
3	1	7	1	0	0	678	408	842	139	-1	
4	1	7	1	1	0	678	408	842	24	-1	
5	1	7	1	1	1	678	408	38	18	86.823921	The
