level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2203	1700	-1	
2	1	1	0	0	0	696	146	375	140	-1	
3	1	1	1	0	0	696	146	375	140	-1	
4	1	1	1	1	0	733	146	338	23	-1	
5	1	1	1	1	1	733	146	31	20	96.144753	On
5	1	1	1	1	2	785	151	40	15	96.144753	one
5	1	1	1	1	3	845	149	98	19	93.831924	occasion
5	1	1	1	1	4	964	154	12	15	94.700653	a
5	1	1	1	1	5	996	149	75	20	94.700653	female
4	1	1	1	2	0	698	175	373	27	-1	
5	1	1	1	2	1	698	175	113	23	96.338783	performed
5	1	1	1	2	2	826	177	34	19	96.358910	the
5	1	1	1	2	3	876	178	102	23	94.009087	courtship
5	1	1	1	2	4	995	178	76	24	94.009087	display
4	1	1	1	3	0	697	205	374	24	-1	
5	1	1	1	3	1	697	205	20	17	76.768074	to
5	1	1	1	3	2	728	205	35	19	95.043831	the
5	1	1	1	3	3	776	205	57	21	96.268936	male,
5	1	1	1	3	4	847	206	101	23	71.513908	complete
5	1	1	1	3	5	960	206	43	19	92.720901	with
5	1	1	1	3	6	1016	209	55	17	90.822670	nest-
4	1	1	1	4	0	697	233	374	24	-1	
5	1	1	1	4	1	697	233	32	23	95.582840	ing
5	1	1	1	4	2	749	233	76	24	95.582840	symbol
5	1	1	1	4	3	845	234	19	19	89.337013	in
5	1	1	1	4	4	884	234	35	23	89.337013	bill,
5	1	1	1	4	5	940	236	34	18	92.790779	but
5	1	1	1	4	6	992	236	79	18	95.953896	without
4	1	1	1	5	0	696	262	223	24	-1	
5	1	1	1	5	1	696	262	113	23	63.204910	copulation
5	1	1	1	5	2	817	262	102	24	77.754860	following.
2	1	2	0	0	0	696	304	375	48	-1	
3	1	2	1	0	0	696	304	375	48	-1	
4	1	2	1	1	0	697	304	374	25	-1	
5	1	2	1	1	1	697	304	90	24	96.331116	Nesting
5	1	2	1	1	2	804	305	43	19	96.641815	and
5	1	2	1	1	3	864	305	85	24	93.179810	captive
5	1	2	1	1	4	967	306	104	19	92.230591	observa-
4	1	2	1	2	0	696	332	58	20	-1	
5	1	2	1	2	1	696	332	58	20	96.467537	tions
2	1	3	0	0	0	692	372	378	604	-1	
3	1	3	1	0	0	692	372	378	604	-1	
4	1	3	1	1	0	730	372	340	22	-1	
5	1	3	1	1	1	730	372	65	20	96.878555	There
5	1	3	1	1	2	804	373	17	19	96.657593	is
5	1	3	1	1	3	830	378	27	14	83.257011	no
5	1	3	1	1	4	867	373	123	20	24.046883	information
5	1	3	1	1	5	999	380	27	13	95.891251	on
5	1	3	1	1	6	1035	375	35	19	95.758362	the
4	1	3	1	2	0	694	401	374	27	-1	
5	1	3	1	2	1	694	401	43	19	96.690010	wild
5	1	3	1	2	2	745	402	52	19	95.660950	nest.
5	1	3	1	2	3	808	401	31	25	96.424019	My
5	1	3	1	2	4	848	402	115	20	96.424019	successful
5	1	3	1	2	5	973	404	95	24	96.438232	breeding
4	1	3	1	3	0	696	430	372	23	-1	
5	1	3	1	3	1	696	430	41	23	96.716095	pair
5	1	3	1	3	2	748	430	52	21	96.942520	used
5	1	3	1	3	3	812	436	27	15	96.760796	an
5	1	3	1	3	4	850	432	33	18	95.347359	old
5	1	3	1	3	5	895	433	46	19	96.319305	nest
5	1	3	1	3	6	953	432	62	20	96.058777	which
5	1	3	1	3	7	1028	433	40	19	96.900444	had
4	1	3	1	4	0	696	458	372	27	-1	
5	1	3	1	4	1	696	458	53	21	92.260811	been
5	1	3	1	4	2	773	461	130	19	92.260811	constructed
5	1	3	1	4	3	928	461	25	24	95.889885	by
5	1	3	1	4	4	977	466	14	15	93.220467	a
5	1	3	1	4	5	1016	462	52	19	92.510117	male
4	1	3	1	5	0	696	488	372	21	-1	
5	1	3	1	5	1	696	488	128	20	92.294525	Black-faced
5	1	3	1	5	2	842	493	23	15	92.751801	or
5	1	3	1	5	3	884	489	115	20	89.740646	Vinaceous
5	1	3	1	5	4	1019	490	49	19	89.740646	Fire-
4	1	3	1	6	0	694	516	340	27	-1	
5	1	3	1	6	1	694	516	51	20	93.195831	finch
5	1	3	1	6	2	761	517	25	23	90.536095	(L.
5	1	3	1	6	3	803	517	74	20	89.071671	larvata
5	1	3	1	6	4	892	518	92	25	92.576706	vinacea)
5	1	3	1	6	5	999	520	35	18	96.970299	out
4	1	3	1	7	0	694	545	338	24	-1	
5	1	3	1	7	1	694	545	22	19	95.622063	of
5	1	3	1	7	2	728	545	40	24	96.745522	hay
5	1	3	1	7	3	781	546	42	19	96.240463	and
5	1	3	1	7	4	836	548	88	17	96.454193	coconut
5	1	3	1	7	5	937	546	66	21	95.619896	fibres,
5	1	3	1	7	6	1020	548	12	19	75.795052	it
4	1	3	1	8	0	693	574	350	25	-1	
5	1	3	1	8	1	693	578	44	15	94.660110	was
5	1	3	1	8	2	757	578	14	15	94.660110	a
5	1	3	1	8	3	792	574	56	21	48.204441	small
5	1	3	1	8	4	869	576	89	23	55.595764	gicbular
5	1	3	1	8	5	978	576	65	20	88.844856	affair;
4	1	3	1	9	0	693	602	338	24	-1	
5	1	3	1	9	1	693	602	43	19	96.651352	with
5	1	3	1	9	2	749	608	14	15	94.855179	a
5	1	3	1	9	3	777	602	44	20	94.855179	side
5	1	3	1	9	4	833	605	103	21	96.046097	entrance,
5	1	3	1	9	5	950	604	62	20	96.416939	which
5	1	3	1	9	6	1027	605	4	19	62.916397	|
4	1	3	1	10	0	694	631	340	25	-1	
5	1	3	1	10	1	694	631	73	24	92.309502	placed
5	1	3	1	10	2	778	636	27	13	77.175568	cn
5	1	3	1	10	3	818	633	35	23	76.393440	top
5	1	3	1	10	4	865	632	22	19	96.789513	of
5	1	3	1	10	5	897	633	36	19	96.898979	the
5	1	3	1	10	6	947	633	52	20	96.494415	base
5	1	3	1	10	7	1012	633	22	20	96.249329	of
4	1	3	1	11	0	693	660	339	27	-1	
5	1	3	1	11	1	693	665	27	15	88.929497	an
5	1	3	1	11	2	741	660	32	20	77.601212	cid
5	1	3	1	11	3	796	661	123	24	22.780098	Dybowski's
5	1	3	1	11	4	940	662	92	25	43.446308	twinspot
4	1	3	1	12	0	693	689	318	26	-1	
5	1	3	1	12	1	693	689	183	25	63.513206	{Euschistospiza
5	1	3	1	12	2	909	691	102	24	23.849716	dybowsk
4	1	3	1	13	0	693	719	338	21	-1	
5	1	3	1	13	1	693	720	47	19	96.284561	nest
5	1	3	1	13	2	752	719	41	20	96.207375	that
5	1	3	1	13	3	806	720	41	19	96.207375	had
5	1	3	1	13	4	861	720	54	20	96.391762	been
5	1	3	1	13	5	928	720	46	20	90.960793	built
5	1	3	1	13	6	987	721	17	19	93.287560	in
5	1	3	1	13	7	1019	725	12	15	93.287560	a
4	1	3	1	14	0	693	747	338	25	-1	
5	1	3	1	14	1	693	747	76	20	19.011974	Boston
5	1	3	1	14	2	778	748	48	19	96.157997	fern.
5	1	3	1	14	3	839	748	4	19	90.658554	|
5	1	3	1	14	4	854	749	73	23	92.732201	placed
5	1	3	1	14	5	936	749	35	19	93.294342	the
5	1	3	1	14	6	981	749	50	20	92.371025	Bos-
4	1	3	1	15	0	692	776	339	27	-1	
5	1	3	1	15	1	692	778	34	18	95.846436	ton
