level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2203	1700	-1	
2	1	1	0	0	0	656	89	885	18	-1	
3	1	1	1	0	0	656	89	885	18	-1	
4	1	1	1	1	0	656	89	885	18	-1	
5	1	1	1	1	1	656	90	87	17	35.619568	May‘June,
5	1	1	1	1	2	754	90	45	16	96.399673	2002
5	1	1	1	1	3	1523	89	18	16	66.934479	it
2	1	2	0	0	0	655	105	888	4	-1	
3	1	2	1	0	0	655	105	888	4	-1	
4	1	2	1	1	0	655	105	888	4	-1	
5	1	2	1	1	1	655	105	888	4	95.000000	 
2	1	3	0	0	0	679	155	257	28	-1	
3	1	3	1	0	0	679	155	257	28	-1	
4	1	3	1	1	0	679	155	257	28	-1	
5	1	3	1	1	1	679	155	132	28	96.491814	Quarterly
5	1	3	1	1	2	822	156	114	27	96.289635	Reports:
2	1	4	0	0	0	679	202	844	208	-1	
3	1	4	1	0	0	679	202	844	208	-1	
4	1	4	1	1	0	679	202	844	25	-1	
5	1	4	1	1	1	679	202	102	25	96.759827	Quarterly
5	1	4	1	1	2	792	203	77	23	96.971367	reports
5	1	4	1	1	3	879	202	35	20	96.376839	will
5	1	4	1	1	4	926	202	24	20	96.222633	be
5	1	4	1	1	5	962	202	90	24	96.222633	required
5	1	4	1	1	6	1062	202	23	20	96.946869	of
5	1	4	1	1	7	1094	202	25	20	84.741570	all
5	1	4	1	1	8	1130	202	57	20	96.535515	Finch
5	1	4	1	1	9	1197	202	39	20	92.285835	and
5	1	4	1	1	10	1248	202	74	20	91.836449	Softbill
5	1	4	1	1	11	1332	202	52	20	96.510170	Save
5	1	4	1	1	12	1396	202	127	24	96.510170	participants
4	1	4	1	2	0	680	232	843	26	-1	
5	1	4	1	2	1	680	232	112	26	22.636747	regardless
5	1	4	1	2	2	802	232	23	22	96.980782	of
5	1	4	1	2	3	832	232	63	21	93.284325	which
5	1	4	1	2	4	904	232	72	25	81.456551	Tier(s)
5	1	4	1	2	5	986	232	47	25	96.999489	they
5	1	4	1	2	6	1044	238	35	15	96.822418	are
5	1	4	1	2	7	1089	232	108	26	96.819672	registered
5	1	4	1	2	8	1209	234	24	19	94.317604	in.
5	1	4	1	2	9	1253	233	14	19	94.317604	A
5	1	4	1	2	10	1277	232	51	22	95.698761	form
5	1	4	1	2	11	1339	232	35	21	95.698761	will
5	1	4	1	2	12	1384	232	26	21	95.870842	be
5	1	4	1	2	13	1420	232	71	21	94.723335	mailed
5	1	4	1	2	14	1500	234	23	20	96.912643	to
4	1	4	1	3	0	680	263	841	25	-1	
5	1	4	1	3	1	680	268	38	19	96.904594	you
5	1	4	1	3	2	730	265	28	18	96.990517	via
5	1	4	1	3	3	770	263	76	25	96.968369	regular
5	1	4	1	3	4	856	263	45	20	70.340767	mai!
5	1	4	1	3	5	910	268	23	15	96.273834	or
5	1	4	1	3	6	942	264	46	19	96.720749	sent
5	1	4	1	3	7	997	263	143	24	96.519760	electronically
5	1	4	1	3	8	1150	263	14	20	96.270737	if
5	1	4	1	3	9	1173	268	24	15	96.270737	so
5	1	4	1	3	10	1207	263	77	20	96.750557	desired
5	1	4	1	3	11	1295	263	31	22	96.431061	for
5	1	4	1	3	12	1335	267	39	20	96.177711	you
5	1	4	1	3	13	1384	264	22	21	96.983391	to
5	1	4	1	3	14	1415	263	106	24	95.843460	complete.
4	1	4	1	4	0	680	294	842	24	-1	
5	1	4	1	4	1	680	294	24	20	92.261276	All
5	1	4	1	4	2	718	294	62	21	95.981819	forms
5	1	4	1	4	3	794	295	53	19	95.981819	must
5	1	4	1	4	4	859	294	26	20	96.145233	be
5	1	4	1	4	5	898	294	112	24	95.501724	completed
5	1	4	1	4	6	1024	294	40	20	95.695938	and
5	1	4	1	4	7	1077	294	92	20	95.695938	returned
5	1	4	1	4	8	1183	295	22	20	95.621040	to
5	1	4	1	4	9	1217	294	35	20	96.303719	the
5	1	4	1	4	10	1265	294	41	20	96.303719	FSS
5	1	4	1	4	11	1319	294	85	20	88.778572	Director
5	1	4	1	4	12	1417	294	66	20	96.509766	within
5	1	4	1	4	13	1496	294	26	20	95.743263	45
4	1	4	1	5	0	679	324	844	25	-1	
5	1	4	1	5	1	679	325	56	24	91.981697	days.
5	1	4	1	5	2	763	324	118	21	91.981697	Individuals
5	1	4	1	5	3	894	324	44	20	96.951439	who
5	1	4	1	5	4	952	324	26	21	95.813339	do
5	1	4	1	5	5	992	326	36	19	96.180641	not
