level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2203	1700	-1	
2	1	1	0	0	0	1102	91	444	19	-1	
3	1	1	1	0	0	1102	91	444	19	-1	
4	1	1	1	1	0	1102	91	444	19	-1	
5	1	1	1	1	1	1102	91	69	16	0.000000	Jytgnat
5	1	1	1	1	2	1178	91	20	17	94.498528	of
5	1	1	1	1	3	1200	91	26	16	94.498528	the
5	1	1	1	1	4	1233	91	77	16	94.950729	National
5	1	1	1	1	5	1317	91	49	16	50.856964	finch
5	1	1	1	1	6	1372	91	36	16	90.576027	and
5	1	1	1	1	7	1412	91	64	17	48.151886	Sofibill
5	1	1	1	1	8	1481	92	65	18	28.684650	Society
2	1	2	0	0	0	658	104	887	7	-1	
3	1	2	1	0	0	658	104	887	7	-1	
4	1	2	1	1	0	658	104	887	7	-1	
5	1	2	1	1	1	658	104	887	7	95.000000	 
2	1	3	0	0	0	698	152	374	309	-1	
3	1	3	1	0	0	698	152	374	309	-1	
4	1	3	1	1	0	699	152	373	26	-1	
5	1	3	1	1	1	699	152	22	19	96.442902	of
5	1	3	1	1	2	734	154	55	18	96.875038	West
5	1	3	1	1	3	804	154	76	18	92.708153	African
5	1	3	1	1	4	893	154	121	21	88.638184	firefinches,
5	1	3	1	1	5	1029	159	43	19	92.924232	par-
4	1	3	1	2	0	699	182	373	25	-1	
5	1	3	1	2	1	699	182	84	24	91.527687	ticularly
5	1	3	1	2	2	792	182	60	20	95.912666	those
5	1	3	1	2	3	861	183	114	24	95.912666	containing
5	1	3	1	2	4	984	183	35	19	93.181664	the
5	1	3	1	2	5	1028	183	44	19	91.291458	Afri-
4	1	3	1	3	0	699	211	373	20	-1	
5	1	3	1	3	1	699	215	39	15	93.137222	can
5	1	3	1	3	2	750	211	94	20	92.990738	Firefinch
5	1	3	1	3	3	856	216	27	15	96.727211	as
5	1	3	1	3	4	895	211	53	20	96.343651	mine
5	1	3	1	3	5	959	216	59	15	86.198639	were.
5	1	3	1	3	6	1031	212	41	19	96.722580	and
4	1	3	1	4	0	699	241	372	25	-1	
5	1	3	1	4	1	699	244	54	21	96.336647	gone
5	1	3	1	4	2	772	241	153	24	92.986641	unrecognized.
5	1	3	1	4	3	947	242	124	24	91.511101	Unwittingly.
4	1	3	1	5	0	699	270	373	24	-1	
5	1	3	1	5	1	699	274	12	13	42.090065	a
5	1	3	1	5	2	725	270	83	19	95.977432	number
5	1	3	1	5	3	820	270	20	19	96.776260	of
5	1	3	1	5	4	852	270	88	23	92.502998	keepers
5	1	3	1	5	5	952	270	53	19	96.393906	have
5	1	3	1	5	6	1017	270	55	24	93.606819	likely
4	1	3	1	6	0	699	298	373	24	-1	
5	1	3	1	6	1	699	298	40	19	94.510483	had
5	1	3	1	6	2	750	302	27	13	96.247551	no
5	1	3	1	6	3	788	302	88	16	96.384132	success
5	1	3	1	6	4	888	298	17	19	95.930962	in
5	1	3	1	6	5	917	298	97	24	96.288643	breeding
5	1	3	1	6	6	1024	299	48	19	96.514618	their
4	1	3	1	7	0	699	326	373	21	-1	
5	1	3	1	7	1	699	326	86	19	71.878616	“African
5	1	3	1	7	2	816	326	131	20	65.622360	Firefinches"
5	1	3	1	7	3	977	327	95	20	96.449165	because
4	1	3	1	8	0	698	355	374	24	-1	
5	1	3	1	8	1	698	355	77	24	90.073418	they've
5	1	3	1	8	2	788	355	68	23	96.202484	paired
5	1	3	1	8	3	868	360	12	14	96.652557	a
5	1	3	1	8	4	892	355	75	20	93.258667	female
5	1	3	1	8	5	980	356	18	19	86.927559	L.
5	1	3	1	8	6	1013	357	59	18	92.086662	virata
4	1	3	1	9	0	698	383	373	24	-1	
5	1	3	1	9	1	698	383	42	19	96.550789	with
5	1	3	1	9	2	754	388	14	14	95.916115	a
5	1	3	1	9	3	782	383	75	20	92.534149	female
5	1	3	1	9	4	871	384	13	19	86.872246	L.
5	1	3	1	9	5	905	385	102	22	62.606731	rubricata,
5	1	3	1	9	6	1023	390	21	13	96.456810	or
5	1	3	1	9	7	1059	390	12	13	96.456810	a
4	1	3	1	10	0	699	412	370	21	-1	
5	1	3	1	10	1	699	412	52	19	95.692848	male
5	1	3	1	10	2	766	413	18	18	73.384239	1.
5	1	3	1	10	3	801	413	60	20	92.723953	virata
5	1	3	1	10	4	875	414	44	19	96.276512	with
5	1	3	1	10	5	935	418	12	13	96.756004	a
5	1	3	1	10	6	962	413	74	20	92.674385	female
5	1	3	1	10	7	1052	414	17	19	85.960442	L.
4	1	3	1	11	0	698	441	101	20	-1	
5	1	3	1	11	1	698	441	101	20	51.446911	rubricata.
2	1	4	0	0	0	697	483	375	481	-1	
3	1	4	1	0	0	697	483	375	481	-1	
4	1	4	1	1	0	734	483	338	25	-1	
5	1	4	1	1	1	734	483	30	24	96.215912	My
5	1	4	1	1	2	780	483	53	19	96.215912	birds
5	1	4	1	1	3	848	483	35	19	96.198387	fed
5	1	4	1	1	4	897	483	50	20	96.264977	their
5	1	4	1	1	5	963	486	109	22	96.264977	youngster
4	1	4	1	2	0	698	513	373	22	-1	
5	1	4	1	2	1	698	517	27	13	92.168892	on
5	1	4	1	2	2	740	513	124	22	91.176353	whiteworm,
5	1	4	1	2	3	881	513	105	20	90.549103	defrosted
5	1	4	1	2	4	1003	513	68	20	85.490410	blood-
4	1	4	1	3	0	697	541	374	21	-1	
5	1	4	1	3	1	697	546	59	14	96.544693	worm
5	1	4	1	3	2	776	541	76	20	96.610138	offered
5	1	4	1	3	3	872	542	17	19	94.091187	in
5	1	4	1	3	4	909	542	84	19	94.091187	shallow
5	1	4	1	3	5	1009	544	62	18	96.465248	water
4	1	4	1	4	0	698	570	373	23	-1	
5	1	4	1	4	1	698	570	40	19	96.001541	and
5	1	4	1	4	2	758	570	79	19	95.836906	soaked
5	1	4	1	4	3	858	571	59	22	95.836906	seed,
5	1	4	1	4	4	939	571	63	19	92.029640	which
5	1	4	1	4	5	1023	575	48	15	91.553726	con-
4	1	4	1	5	0	698	598	373	24	-1	
5	1	4	1	5	1	698	598	63	19	95.856964	sisted
5	1	4	1	5	2	774	598	21	19	97.005936	of
5	1	4	1	5	3	806	598	35	19	97.011391	the
5	1	4	1	5	4	853	599	81	23	93.339638	tropical
5	1	4	1	5	5	948	599	54	19	93.188179	seed
5	1	4	1	5	6	1015	603	56	15	91.702278	men-
4	1	4	1	6	0	698	626	372	26	-1	
5	1	4	1	6	1	698	626	66	20	83.126602	tioned
5	1	4	1	6	2	781	627	70	19	95.961563	earlier
5	1	4	1	6	3	866	627	41	19	96.264778	and
5	1	4	1	6	4	924	628	64	24	88.575256	larger
5	1	4	1	6	5	1005	627	65	21	94.630852	mixed
4	1	4	1	7	0	698	655	373	25	-1	
5	1	4	1	7	1	698	656	69	20	89.708145	millets
5	1	4	1	7	2	780	655	40	19	96.881195	and
5	1	4	1	7	3	834	661	74	19	96.009735	canary
5	1	4	1	7	4	923	657	58	19	95.095932	seed.
5	1	4	1	7	5	1000	657	2	17	80.009621	|
5	1	4	1	7	6	1017	657	54	19	95.685455	have
4	1	4	1	8	0	698	685	373	24	-1	
5	1	4	1	8	1	698	689	60	15	96.633034	never
5	1	4	1	8	2	769	685	70	19	95.663857	known
5	1	4	1	8	3	849	690	39	19	95.663857	any
5	1	4	1	8	4	899	685	57	20	91.791801	other
5	1	4	1	8	5	965	686	74	19	84.653091	waxbill
5	1	4	1	8	6	1051	687	20	18	96.582024	to
4	1	4	1	9	0	697	713	374	21	-1	
5	1	4	1	9	1	697	713	46	19	96.664734	take
5	1	4	1	9	2	752	718	25	15	95.830940	so
5	1	4	1	9	3	785	714	59	19	95.830940	much
5	1	4	1	9	4	854	714	79	19	96.309967	soaked
5	1	4	1	9	5	943	714	57	19	96.177147	seed.
5	1	4	1	9	6	1012	714	3	18	95.388535	|
5	1	4	1	9	7	1025	714	46	20	91.898392	also
4	1	4	1	10	0	698	742	370	26	-1	
5	1	4	1	10	1	698	742	94	23	91.908302	provided
5	1	4	1	10	2	822	742	89	20	63.984844	crushed
5	1	4	1	10	3	941	744	127	24	34.976406	 oystershell,
4	1	4	1	11	0	698	772	372	20	-1	
5	1	4	1	11	1	698	772	105	19	95.898949	limestone
5	1	4	1	11	2	825	772	42	19	94.982155	and
5	1	4	1	11	3	889	772	90	20	94.599716	crushed
