level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2203	1700	-1	
2	1	1	0	0	0	660	101	889	18	-1	
3	1	1	1	0	0	660	101	889	18	-1	
4	1	1	1	1	0	660	101	889	18	-1	
5	1	1	1	1	1	660	101	23	17	51.686024	30.
5	1	1	1	1	2	1105	101	70	16	88.032265	Journal
5	1	1	1	1	3	1180	101	20	17	96.549446	of
5	1	1	1	1	4	1202	101	27	16	93.185265	the
5	1	1	1	1	5	1236	101	77	17	96.599037	National
5	1	1	1	1	6	1319	101	52	18	92.613052	Finch
5	1	1	1	1	7	1375	101	35	17	93.062332	and
5	1	1	1	1	8	1414	102	65	17	68.017128	Softbill
5	1	1	1	1	9	1485	102	64	17	35.295181	Soviety
2	1	2	0	0	0	887	157	534	84	-1	
3	1	2	1	0	0	887	157	536	84	-1	
4	1	2	1	1	0	887	157	534	84	-1	
5	1	2	1	1	1	887	178	123	38	91.898468	NFSS
5	1	2	1	1	2	1031	178	146	37	96.342735	FINCH
5	1	2	1	1	3	1199	178	122	38	96.077003	SHOP
5	1	2	1	1	4	1356	157	65	84	43.329033	FS
2	1	3	0	0	0	818	271	572	49	-1	
3	1	3	1	0	0	818	271	572	49	-1	
4	1	3	1	1	0	818	271	572	25	-1	
5	1	3	1	1	1	818	271	77	18	93.195419	FINCH
5	1	3	1	1	2	905	272	68	17	96.188660	NOTE
5	1	3	1	1	3	981	272	92	20	96.680077	CARDS,
5	1	3	1	1	4	1081	272	104	17	89.597626	Continued
5	1	3	1	1	5	1186	272	51	23	81.472664	front
5	1	3	1	1	6	1245	272	87	19	89.836296	Previous
5	1	3	1	1	7	1340	272	50	24	96.907227	Page
4	1	3	1	2	0	909	298	388	22	-1	
5	1	3	1	2	1	909	298	60	18	20.770998	Sh2x
5	1	3	1	2	2	976	299	56	17	53.666412	444"
5	1	3	1	2	3	1040	300	40	16	96.323524	Note
5	1	3	1	2	4	1090	299	50	17	70.537781	Cards
5	1	3	1	2	5	1146	300	47	19	79.930069	(With
5	1	3	1	2	6	1201	300	96	20	64.811737	Envelopes}
2	1	4	0	0	0	661	117	886	4	-1	
3	1	4	1	0	0	661	117	886	4	-1	
4	1	4	1	1	0	661	117	886	4	-1	
5	1	4	1	1	1	661	117	886	4	95.000000	 
2	1	5	0	0	0	673	151	861	6	-1	
3	1	5	1	0	0	673	151	861	6	-1	
4	1	5	1	1	0	673	151	861	6	-1	
5	1	5	1	1	1	673	151	861	6	95.000000	 
2	1	6	0	0	0	776	151	75	93	-1	
3	1	6	1	0	0	776	151	75	93	-1	
4	1	6	1	1	0	776	151	75	93	-1	
5	1	6	1	1	1	776	151	75	93	95.000000	 
2	1	7	0	0	0	673	239	861	6	-1	
3	1	7	1	0	0	673	239	861	6	-1	
4	1	7	1	1	0	673	239	861	6	-1	
5	1	7	1	1	1	673	239	861	6	95.000000	 
2	1	8	0	0	0	673	338	860	3	-1	
3	1	8	1	0	0	673	338	860	3	-1	
4	1	8	1	1	0	673	338	860	3	-1	
5	1	8	1	1	1	673	338	860	3	95.000000	 
2	1	9	0	0	0	675	372	271	180	-1	
3	1	9	1	0	0	675	372	271	180	-1	
4	1	9	1	1	0	675	372	271	152	-1	
5	1	9	1	1	1	675	372	271	152	95.000000	   
5	1	9	1	1	2	941	374	5	24	95.000000	 
4	1	9	1	2	0	675	524	271	28	-1	
5	1	9	1	2	1	675	524	271	28	95.000000	  
2	1	10	0	0	0	815	380	126	12	-1	
3	1	10	1	0	0	815	380	126	12	-1	
4	1	10	1	1	0	815	380	126	12	-1	
5	1	10	1	1	1	815	380	43	11	4.392872	2Satly
5	1	10	1	1	2	863	380	78	12	40.574158	Huntington
2	1	11	0	0	0	1320	337	216	218	-1	
3	1	11	1	0	0	1320	337	216	218	-1	
4	1	11	1	1	0	1320	337	216	218	-1	
5	1	11	1	1	1	1320	337	216	218	95.000000	  
2	1	12	0	0	0	870	531	56	14	-1	
3	1	12	1	0	0	870	531	56	14	-1	
4	1	12	1	1	0	870	531	56	14	-1	
5	1	12	1	1	1	870	531	56	14	23.746944	were
5	1	12	1	1	2	913	526	16	26	20.085945	Sy
2	1	13	0	0	0	1531	153	4	401	-1	
3	1	13	1	0	0	1531	153	4	401	-1	
4	1	13	1	1	0	1531	153	4	401	-1	
5	1	13	1	1	1	1531	153	4	401	95.000000	 
2	1	14	0	0	0	673	549	741	4	-1	
3	1	14	1	0	0	673	549	741	4	-1	
4	1	14	1	1	0	673	549	741	4	-1	
5	1	14	1	1	1	673	549	741	4	95.000000	 
2	1	15	0	0	0	728	559	751	16	-1	
3	1	15	1	0	0	728	559	751	16	-1	
4	1	15	1	1	0	728	559	751	16	-1	
5	1	15	1	1	1	728	559	73	13	57.498432	tronkdion
5	1	15	1	1	2	806	559	44	14	55.786736	Finch
5	1	15	1	1	3	857	559	30	14	90.815727	Pair
5	1	15	1	1	4	1319	560	71	14	14.143934	Gonkdian
5	1	15	1	1	5	1396	560	45	15	50.718201	finch
5	1	15	1	1	6	1447	560	32	15	62.516533	Tro
2	1	16	0	0	0	673	602	860	4	-1	
3	1	16	1	0	0	673	602	860	4	-1	
4	1	16	1	1	0	673	602	860	4	-1	
5	1	16	1	1	1	673	602	860	4	95.000000	 
2	1	17	0	0	0	1261	613	129	14	-1	
3	1	17	1	0	0	1261	613	129	14	-1	
4	1	17	1	1	0	1261	613	129	14	-1	
5	1	17	1	1	1	1261	613	44	12	0.000000	‘OSally
5	1	17	1	1	2	1311	613	79	14	41.815521	Huntington
2	1	18	0	0	0	679	640	123	12	-1	
3	1	18	1	0	0	679	640	123	12	-1	
4	1	18	1	1	0	679	640	123	12	-1	
5	1	18	1	1	1	679	643	5	5	33.466888	<
5	1	18	1	1	2	688	640	31	11	0.000000	Shy
5	1	18	1	1	3	725	640	77	12	0.000000	ttuntinglon
2	1	19	0	0	0	970	338	5	357	-1	
3	1	19	1	0	0	970	338	5	357	-1	
4	1	19	1	1	0	970	338	5	357	-1	
5	1	19	1	1	1	970	338	5	357	95.000000	 
2	1	20	0	0	0	971	347	260	413	-1	
3	1	20	1	0	0	971	347	260	413	-1	
4	1	20	1	1	0	971	347	260	413	-1	
5	1	20	1	1	1	971	347	260	413	95.000000	 
2	1	21	0	0	0	944	338	3	470	-1	
3	1	21	1	0	0	944	338	3	470	-1	
4	1	21	1	1	0	944	338	3	470	-1	
5	1	21	1	1	1	944	338	3	470	95.000000	 
2	1	22	0	0	0	1232	339	4	473	-1	
3	1	22	1	0	0	1232	339	4	473	-1	
4	1	22	1	1	0	1232	339	4	473	-1	
5	1	22	1	1	1	1232	339	4	473	95.000000	 
2	1	23	0	0	0	672	805	561	7	-1	
3	1	23	1	0	0	672	805	561	7	-1	
4	1	23	1	1	0	672	805	561	7	-1	
5	1	23	1	1	1	672	805	561	7	95.000000	 
2	1	24	0	0	0	1047	817	118	14	-1	
3	1	24	1	0	0	1047	817	118	14	-1	
4	1	24	1	1	0	1047	817	118	14	-1	
5	1	24	1	1	1	1047	817	70	14	18.369541	‘Afather's
5	1	24	1	1	2	1125	817	40	14	67.669312	Dar”
2	1	25	0	0	0	1244	602	302	234	-1	
3	1	25	1	0	0	1244	602	302	234	-1	
4	1	25	1	1	0	1244	602	302	234	-1	
5	1	25	1	1	1	1244	602	302	234	95.000000	 
2	1	26	0	0	0	786	866	745	3	-1	
3	1	26	1	0	0	786	866	745	3	-1	
4	1	26	1	1	0	786	866	745	3	-1	
5	1	26	1	1	1	786	866	745	3	95.000000	 
2	1	27	0	0	0	973	902	562	680	-1	
3	1	27	1	0	0	973	902	562	680	-1	
4	1	27	1	1	0	973	902	562	448	-1	
5	1	27	1	1	1	973	902	562	448	95.000000	   
4	1	27	1	2	0	1256	1388	270	194	-1	
5	1	27	1	2	1	1256	1388	270	194	95.000000	   
2	1	28	0	0	0	975	909	109	14	-1	
3	1	28	1	0	0	975	909	109	14	-1	
4	1	28	1	1	0	975	909	109	14	-1	
5	1	28	1	1	1	975	909	40	11	0.000000	eSathy
5	1	28	1	1	2	1019	911	65	12	21.786852	Hunitengtos
2	1	29	0	0	0	969	892	3	91	-1	
3	1	29	1	0	0	969	892	3	91	-1	
4	1	29	1	1	0	969	892	3	24	-1	
5	1	29	1	1	1	969	892	3	24	73.660500	|
4	1	29	1	2	0	969	917	3	20	-1	
5	1	29	1	2	1	969	917	3	20	37.964436	|
4	1	29	1	3	0	969	947	3	22	-1	
5	1	29	1	3	1	969	947	3	22	72.035728	i
4	1	29	1	4	0	969	973	3	10	-1	
5	1	29	1	4	1	969	973	3	10	27.343899	i
2	1	30	0	0	0	1250	604	5	452	-1	
3	1	30	1	0	0	1250	604	5	452	-1	
4	1	30	1	1	0	1250	604	5	452	-1	
5	1	30	1	1	1	1250	604	5	452	95.000000	 
2	1	31	0	0	0	712	1053	818	4	-1	
3	1	31	1	0	0	712	1053	818	4	-1	
4	1	31	1	1	0	712	1053	818	4	-1	
5	1	31	1	1	1	712	1053	818	4	95.000000	 
2	1	32	0	0	0	696	1117	825	3	-1	
3	1	32	1	0	0	696	1117	825	3	-1	
4	1	32	1	1	0	696	1117	825	3	-1	
5	1	32	1	1	1	696	1117	825	3	95.000000	 
2	1	33	0	0	0	671	1317	434	4	-1	
3	1	33	1	0	0	671	1317	434	4	-1	
4	1	33	1	1	0	671	1317	434	4	-1	
5	1	33	1	1	1	671	1317	434	4	95.000000	 
2	1	34	0	0	0	1015	1331	169	13	-1	
3	1	34	1	0	0	1015	1331	169	13	-1	
4	1	34	1	1	0	1015	1331	169	13	-1	
5	1	34	1	1	1	1015	1331	43	13	51.712627	White
5	1	34	1	1	2	1064	1331	52	13	87.107170	Society
5	1	34	1	1	3	1126	1331	58	13	1.230764	Fintches
2	1	35	0	0	0	660	653	282	695	-1	
3	1	35	1	0	0	660	653	282	695	-1	
4	1	35	1	1	0	660	653	282	695	-1	
5	1	35	1	1	1	660	653	282	695	95.000000	 
2	1	36	0	0	0	1255	1387	275	1	-1	
3	1	36	1	0	0	1255	1387	275	1	-1	
4	1	36	1	1	0	1255	1387	275	1	-1	
5	1	36	1	1	1	1255	1387	275	1	95.000000	 
2	1	37	0	0	0	984	1415	134	85	-1	
3	1	37	1	0	0	984	1415	120	43	-1	
4	1	37	1	1	0	1088	1415	16	17	-1	
5	1	37	1	1	1	1088	1415	16	17	0.000000	\
4	1	37	1	2	0	984	1436	119	26	-1	
5	1	37	1	2	1	984	1436	38	22	16.387358	OSatly
5	1	37	1	2	2	1027	1437	76	25	7.373180	Ruatingsén
3	1	37	2	0	0	1089	1463	29	17	-1	
4	1	37	2	1	0	1089	1463	29	17	-1	
5	1	37	2	1	1	1089	1463	29	17	31.156540	an
3	1	37	3	0	0	1098	1487	19	13	-1	
4	1	37	3	1	0	1098	1487	19	13	-1	
5	1	37	3	1	1	1098	1487	19	13	13.346872	ed
2	1	38	0	0	0	1120	1455	16	12	-1	
3	1	38	1	0	0	1120	1455	16	12	-1	
4	1	38	1	1	0	1120	1455	16	12	-1	
5	1	38	1	1	1	1120	1455	16	12	47.402985	a:
2	1	39	0	0	0	669	151	7	1428	-1	
3	1	39	1	0	0	669	151	7	1428	-1	
4	1	39	1	1	0	669	151	7	1428	-1	
5	1	39	1	1	1	669	151	7	1428	95.000000	 
2	1	40	0	0	0	935	867	8	713	-1	
3	1	40	1	0	0	935	867	8	713	-1	
4	1	40	1	1	0	935	867	8	713	-1	
5	1	40	1	1	1	935	867	8	713	95.000000	 
2	1	41	0	0	0	1528	937	4	644	-1	
3	1	41	1	0	0	1528	937	4	644	-1	
4	1	41	1	1	0	1528	937	4	644	-1	
5	1	41	1	1	1	1528	937	4	644	95.000000	 
2	1	42	0	0	0	1223	1119	5	461	-1	
3	1	42	1	0	0	1223	1119	5	461	-1	
4	1	42	1	1	0	1223	1119	5	461	-1	
5	1	42	1	1	1	1223	1119	5	461	95.000000	 
2	1	43	0	0	0	1254	1119	5	462	-1	
3	1	43	1	0	0	1254	1119	5	462	-1	
4	1	43	1	1	0	1254	1119	5	462	-1	
5	1	43	1	1	1	1254	1119	5	462	95.000000	 
