level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2203	1700	-1	
2	1	1	0	0	0	1516	94	21	15	-1	
3	1	1	1	0	0	1516	94	21	15	-1	
4	1	1	1	1	0	1516	94	21	15	-1	
5	1	1	1	1	1	1516	94	21	15	68.025986	iv
2	1	2	0	0	0	650	110	875	5	-1	
3	1	2	1	0	0	650	110	875	5	-1	
4	1	2	1	1	0	650	110	875	5	-1	
5	1	2	1	1	1	650	110	875	5	95.000000	 
2	1	3	0	0	0	649	96	143	18	-1	
3	1	3	1	0	0	649	96	143	18	-1	
4	1	3	1	1	0	649	96	143	18	-1	
5	1	3	1	1	1	649	98	40	16	63.712845	May,
5	1	3	1	1	2	693	96	43	17	91.770103	June,
5	1	3	1	1	3	748	96	44	17	93.096657	2002
2	1	4	0	0	0	645	417	7	34	-1	
3	1	4	1	0	0	645	417	7	34	-1	
4	1	4	1	1	0	645	417	7	34	-1	
5	1	4	1	1	1	645	417	7	34	26.006752	asses
2	1	5	0	0	0	645	512	7	82	-1	
3	1	5	1	0	0	645	512	7	82	-1	
4	1	5	1	1	0	645	512	7	82	-1	
5	1	5	1	1	1	645	570	7	24	0.000000	era
5	1	5	1	1	2	645	512	7	54	0.000000	menieesre
2	1	6	0	0	0	650	842	6	455	-1	
3	1	6	1	0	0	650	842	6	455	-1	
4	1	6	1	1	0	650	842	6	455	-1	
5	1	6	1	1	1	650	842	6	455	95.000000	 
2	1	7	0	0	0	672	158	843	344	-1	
3	1	7	1	0	0	672	158	843	344	-1	
4	1	7	1	1	0	673	158	842	25	-1	
5	1	7	1	1	1	673	162	63	19	96.436142	inside
5	1	7	1	1	2	748	161	95	18	96.405754	windows
5	1	7	1	1	3	855	160	44	19	96.592384	with
5	1	7	1	1	4	911	160	49	23	96.395042	tape
5	1	7	1	1	5	974	161	37	21	96.765778	(we
5	1	7	1	1	6	1024	160	41	19	96.528488	had
5	1	7	1	1	7	1078	159	50	19	96.621529	read
5	1	7	1	1	8	1139	159	42	19	96.396347	that
5	1	7	1	1	9	1193	159	39	19	96.691452	this
5	1	7	1	1	10	1243	159	64	19	95.395103	would
5	1	7	1	1	11	1320	159	82	22	96.152405	prevent
5	1	7	1	1	12	1415	158	35	19	96.909027	the
5	1	7	1	1	13	1461	158	54	19	96.330078	birds
